SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
44395,06/17/2020,Reunion,France,2020-06-18 04:33:18,497.0,1.0,460.0
44396,06/17/2020,Rheinland-Pfalz,Germany,2020-06-18 04:33:18,6858.0,233.0,6465.0
44397,06/17/2020,Rhode Island,US,2020-06-18 04:33:18,16213.0,876.0,0.0
44398,06/17/2020,Rio Grande do Norte,Brazil,2020-06-18 04:33:18,15212.0,585.0,1993.0
44399,06/17/2020,Rio Grande do Sul,Brazil,2020-06-18 04:33:18,17128.0,387.0,13803.0
44400,06/17/2020,Rio de Janeiro,Brazil,2020-06-18 04:33:18,86963.0,8138.0,69559.0
44401,06/17/2020,Risaralda,Colombia,2020-06-18 04:33:18,325.0,11.0,235.0
44402,06/17/2020,Rivne Oblast,Ukraine,2020-06-18 04:33:18,2499.0,50.0,1379.0
44403,06/17/2020,Rondonia,Brazil,2020-06-18 04:33:18,13567.0,360.0,4832.0
44404,06/17/2020,Roraima,Brazil,2020-06-18 04:33:18,7150.0,224.0,1785.0
44405,06/17/2020,Rostov Oblast,Russia,2020-06-18 04:33:18,7951.0,72.0,3320.0
44406,06/17/2020,Ryazan Oblast,Russia,2020-06-18 04:33:18,4606.0,14.0,2453.0
44407,06/17/2020,Saarland,Germany,2020-06-18 04:33:18,2773.0,171.0,2550.0
44408,06/17/2020,Sachsen,Germany,2020-06-18 04:33:18,5350.0,221.0,5075.0
44409,06/17/2020,Sachsen-Anhalt,Germany,2020-06-18 04:33:18,1803.0,57.0,1627.0
44410,06/17/2020,Saga,Japan,2020-06-18 04:33:18,45.0,0.0,45.0
44411,06/17/2020,Saint Barthelemy,France,2020-06-18 04:33:18,6.0,0.0,6.0
44412,06/17/2020,Saint Petersburg,Russia,2020-06-18 04:33:18,21275.0,727.0,10687.0
44413,06/17/2020,Saint Pierre and Miquelon,France,2020-06-18 04:33:18,1.0,0.0,1.0
44414,06/17/2020,Saitama,Japan,2020-06-18 04:33:18,1023.0,52.0,951.0
44415,06/17/2020,Sakha (Yakutiya) Republic,Russia,2020-06-18 04:33:18,3290.0,23.0,2148.0
44416,06/17/2020,Sakhalin Oblast,Russia,2020-06-18 04:33:18,394.0,0.0,98.0
44417,06/17/2020,Samara Oblast,Russia,2020-06-18 04:33:18,4024.0,51.0,2018.0
44418,06/17/2020,San Andres y Providencia,Colombia,2020-06-18 04:33:18,20.0,0.0,17.0
44419,06/17/2020,San Luis Potosi,Mexico,2020-06-18 04:33:18,1922.0,98.0,1339.0
44420,06/17/2020,San Martin,Peru,2020-06-18 04:33:18,3015.0,72.0,0.0
44421,06/17/2020,Santa Catarina,Brazil,2020-06-18 04:33:18,15015.0,216.0,12633.0
44422,06/17/2020,Santander,Colombia,2020-06-18 04:33:18,267.0,10.0,55.0
44423,06/17/2020,Sao Paulo,Brazil,2020-06-18 04:33:18,191517.0,11521.0,49295.0
44424,06/17/2020,Saratov Oblast,Russia,2020-06-18 04:33:18,4982.0,39.0,2317.0
44425,06/17/2020,Sardegna,Italy,2020-06-18 04:33:18,1366.0,132.0,1203.0
44426,06/17/2020,Saskatchewan,Canada,2020-06-18 04:33:18,693.0,13.0,633.0
44427,06/17/2020,Schleswig-Holstein,Germany,2020-06-18 04:33:18,3122.0,152.0,2970.0
44428,06/17/2020,Scotland,UK,2020-06-18 04:33:18,15712.0,2453.0,0.0
44429,06/17/2020,Sergipe,Brazil,2020-06-18 04:33:18,16807.0,383.0,5883.0
44430,06/17/2020,Sevastopol*,Ukraine,2020-06-18 04:33:18,191.0,3.0,161.0
44431,06/17/2020,Shaanxi,Mainland China,2020-06-18 04:33:18,314.0,3.0,306.0
44432,06/17/2020,Shandong,Mainland China,2020-06-18 04:33:18,792.0,7.0,783.0
44433,06/17/2020,Shanghai,Mainland China,2020-06-18 04:33:18,697.0,7.0,668.0
44434,06/17/2020,Shanxi,Mainland China,2020-06-18 04:33:18,198.0,0.0,198.0
44435,06/17/2020,Shiga,Japan,2020-06-18 04:33:18,100.0,1.0,98.0
44436,06/17/2020,Shimane,Japan,2020-06-18 04:33:18,24.0,0.0,23.0
44437,06/17/2020,Shizuoka,Japan,2020-06-18 04:33:18,80.0,1.0,74.0
44438,06/17/2020,Sichuan,Mainland China,2020-06-18 04:33:18,589.0,3.0,567.0
44439,06/17/2020,Sicilia,Italy,2020-06-18 04:33:18,3462.0,280.0,2377.0
44440,06/17/2020,Sikkim,India,2020-06-18 04:33:18,70.0,0.0,4.0
44441,06/17/2020,Sinaloa,Mexico,2020-06-18 04:33:18,6019.0,953.0,4537.0
44442,06/17/2020,Sindh,Pakistan,2020-06-18 04:33:18,59983.0,916.0,29693.0
44443,06/17/2020,Sint Maarten,Netherlands,2020-06-18 04:33:18,77.0,15.0,62.0
44444,06/17/2020,Skane,Sweden,2020-06-18 04:33:18,2437.0,224.0,0.0
44445,06/17/2020,Smolensk Oblast,Russia,2020-06-18 04:33:18,3988.0,56.0,1572.0
44446,06/17/2020,Sonora,Mexico,2020-06-18 04:33:18,4192.0,312.0,3782.0
44447,06/17/2020,Sormland,Sweden,2020-06-18 04:33:18,1792.0,236.0,0.0
44448,06/17/2020,South Australia,Australia,2020-06-18 04:33:18,440.0,4.0,436.0
44449,06/17/2020,South Carolina,US,2020-06-18 04:33:18,20556.0,617.0,0.0
44450,06/17/2020,South Dakota,US,2020-06-18 04:33:18,6050.0,78.0,0.0
44451,06/17/2020,St Martin,France,2020-06-18 04:33:18,42.0,3.0,36.0
44452,06/17/2020,Stavropol Krai,Russia,2020-06-18 04:33:18,3928.0,72.0,2129.0
44453,06/17/2020,Stockholm,Sweden,2020-06-18 04:33:18,16492.0,2251.0,0.0
44454,06/17/2020,Sucre,Colombia,2020-06-18 04:33:18,272.0,12.0,16.0
44455,06/17/2020,Sumy Oblast,Ukraine,2020-06-18 04:33:18,230.0,5.0,169.0
44456,06/17/2020,Sverdlovsk Oblast,Russia,2020-06-18 04:33:18,10016.0,57.0,4657.0
44457,06/17/2020,Tabasco,Mexico,2020-06-18 04:33:18,7330.0,774.0,5405.0
44458,06/17/2020,Tacna,Peru,2020-06-18 04:33:18,680.0,7.0,0.0
44459,06/17/2020,Tamaulipas,Mexico,2020-06-18 04:33:18,3520.0,232.0,2483.0
44460,06/17/2020,Tambov Oblast,Russia,2020-06-18 04:33:18,4088.0,12.0,2037.0
44461,06/17/2020,Tamil Nadu,India,2020-06-18 04:33:18,50193.0,576.0,27624.0
44462,06/17/2020,Tarapaca,Chile,2020-06-18 04:33:18,4787.0,67.0,0.0
44463,06/17/2020,Tasmania,Australia,2020-06-18 04:33:18,228.0,13.0,215.0
44464,06/17/2020,Tatarstan Republic,Russia,2020-06-18 04:33:18,4040.0,10.0,3628.0
44465,06/17/2020,Telangana,India,2020-06-18 04:33:18,5675.0,192.0,3071.0
44466,06/17/2020,Tennessee,US,2020-06-18 04:33:18,32114.0,498.0,0.0
44467,06/17/2020,Ternopil Oblast,Ukraine,2020-06-18 04:33:18,1510.0,27.0,1033.0
44468,06/17/2020,Texas,US,2020-06-18 04:33:18,98119.0,2186.0,0.0
44469,06/17/2020,Thuringen,Germany,2020-06-18 04:33:18,3193.0,178.0,2890.0
44470,06/17/2020,Tianjin,Mainland China,2020-06-18 04:33:18,197.0,3.0,191.0
44471,06/17/2020,Tibet,Mainland China,2020-06-18 04:33:18,1.0,0.0,1.0
44472,06/17/2020,Tlaxcala,Mexico,2020-06-18 04:33:18,1849.0,243.0,1357.0
44473,06/17/2020,Tocantins,Brazil,2020-06-18 04:33:18,7573.0,149.0,4226.0
44474,06/17/2020,Tochigi,Japan,2020-06-18 04:33:18,66.0,0.0,65.0
44475,06/17/2020,Tokushima,Japan,2020-06-18 04:33:18,5.0,1.0,4.0
44476,06/17/2020,Tokyo,Japan,2020-06-18 04:33:18,5639.0,317.0,4978.0
44477,06/17/2020,Tolima,Colombia,2020-06-18 04:33:18,407.0,17.0,222.0
44478,06/17/2020,Tomsk Oblast,Russia,2020-06-18 04:33:18,1426.0,11.0,684.0
44479,06/17/2020,Toscana,Italy,2020-06-18 04:33:18,10193.0,1092.0,8657.0
44480,06/17/2020,Tottori,Japan,2020-06-18 04:33:18,3.0,0.0,3.0
44481,06/17/2020,Toyama,Japan,2020-06-18 04:33:18,227.0,22.0,204.0
44482,06/17/2020,Tripura,India,2020-06-18 04:33:18,1135.0,1.0,556.0
44483,06/17/2020,Tula Oblast,Russia,2020-06-18 04:33:18,5620.0,67.0,3846.0
44484,06/17/2020,Tumbes,Peru,2020-06-18 04:33:18,2115.0,106.0,0.0
44485,06/17/2020,Turks and Caicos Islands,UK,2020-06-18 04:33:18,12.0,1.0,11.0
44486,06/17/2020,Tver Oblast,Russia,2020-06-18 04:33:18,2869.0,52.0,1742.0
44487,06/17/2020,Tyumen Oblast,Russia,2020-06-18 04:33:18,2382.0,15.0,1397.0
44488,06/17/2020,Tyva Republic,Russia,2020-06-18 04:33:18,2761.0,3.0,447.0
44489,06/17/2020,Ucayali,Peru,2020-06-18 04:33:18,6645.0,133.0,0.0
44490,06/17/2020,Udmurt Republic,Russia,2020-06-18 04:33:18,1153.0,12.0,693.0
44491,06/17/2020,Ulyanovsk Oblast,Russia,2020-06-18 04:33:18,4344.0,24.0,1523.0
44492,06/17/2020,Umbria,Italy,2020-06-18 04:33:18,1437.0,77.0,1342.0
44493,06/17/2020,Unknown,Chile,2020-06-18 04:33:18,0.0,0.0,181931.0
44494,06/17/2020,Unknown,Colombia,2020-06-18 04:33:18,76.0,0.0,0.0
44495,06/17/2020,Unknown,Germany,2020-06-18 04:33:18,1244.0,0.0,0.0
44496,06/17/2020,Unknown,India,2020-06-18 04:33:18,8703.0,0.0,0.0
44497,06/17/2020,Unknown,Japan,2020-06-18 04:33:18,8.0,0.0,0.0
44498,06/17/2020,Unknown,Peru,2020-06-18 04:33:18,0.0,0.0,128622.0
44499,06/17/2020,Unknown,Spain,2020-06-18 04:33:18,0.0,0.0,0.0
44500,06/17/2020,Unknown,UK,2020-06-18 04:33:18,105958.0,0.0,0.0
44501,06/17/2020,Uppsala,Sweden,2020-06-18 04:33:18,2555.0,205.0,0.0
44502,06/17/2020,Utah,US,2020-06-18 04:33:18,15344.0,149.0,0.0
44503,06/17/2020,Uttar Pradesh,India,2020-06-18 04:33:18,14598.0,435.0,8904.0
44504,06/17/2020,Uttarakhand,India,2020-06-18 04:33:18,2023.0,26.0,1254.0
44505,06/17/2020,Valle d'Aosta,Italy,2020-06-18 04:33:18,1191.0,144.0,1039.0
44506,06/17/2020,Valle del Cauca,Colombia,2020-06-18 04:33:18,6289.0,274.0,2161.0
44507,06/17/2020,Valparaiso,Chile,2020-06-18 04:33:18,8253.0,141.0,0.0
44508,06/17/2020,Varmland,Sweden,2020-06-18 04:33:18,793.0,58.0,0.0
44509,06/17/2020,Vasterbotten,Sweden,2020-06-18 04:33:18,588.0,30.0,0.0
44510,06/17/2020,Vasternorrland,Sweden,2020-06-18 04:33:18,1067.0,102.0,0.0
44511,06/17/2020,Vastmanland,Sweden,2020-06-18 04:33:18,1833.0,157.0,0.0
44512,06/17/2020,Vastra Gotaland,Sweden,2020-06-18 04:33:18,11455.0,679.0,0.0
44513,06/17/2020,Vaupes,Colombia,2020-06-18 04:33:18,27.0,0.0,11.0
44514,06/17/2020,Veneto,Italy,2020-06-18 04:33:18,19225.0,1987.0,16558.0
44515,06/17/2020,Veracruz,Mexico,2020-06-18 04:33:18,7235.0,1123.0,5109.0
44516,06/17/2020,Vermont,US,2020-06-18 04:33:18,1130.0,55.0,0.0
44517,06/17/2020,Vichada,Colombia,2020-06-18 04:33:18,1.0,0.0,1.0
44518,06/17/2020,Victoria,Australia,2020-06-18 04:33:18,1780.0,19.0,1678.0
44519,06/17/2020,Vinnytsia Oblast,Ukraine,2020-06-18 04:33:18,1500.0,24.0,915.0
44520,06/17/2020,Virgin Islands,US,2020-06-18 04:33:18,73.0,6.0,0.0
44521,06/17/2020,Virginia,US,2020-06-18 04:33:18,55775.0,1583.0,0.0
44522,06/17/2020,Vladimir Oblast,Russia,2020-06-18 04:33:18,3685.0,47.0,1915.0
44523,06/17/2020,Volgograd Oblast,Russia,2020-06-18 04:33:18,4991.0,31.0,1977.0
44524,06/17/2020,Vologda Oblast,Russia,2020-06-18 04:33:18,1335.0,14.0,825.0
44525,06/17/2020,Volyn Oblast,Ukraine,2020-06-18 04:33:18,1554.0,48.0,490.0
44526,06/17/2020,Voronezh Oblast,Russia,2020-06-18 04:33:18,5062.0,27.0,2397.0
44527,06/17/2020,Wakayama,Japan,2020-06-18 04:33:18,63.0,3.0,60.0
44528,06/17/2020,Wales,UK,2020-06-18 04:33:18,14922.0,1466.0,0.0
44529,06/17/2020,Washington,US,2020-06-18 04:33:18,27193.0,1225.0,0.0
44530,06/17/2020,West Bengal,India,2020-06-18 04:33:18,12300.0,506.0,6533.0
44531,06/17/2020,West Virginia,US,2020-06-18 04:33:18,2376.0,88.0,0.0
44532,06/17/2020,Western Australia,Australia,2020-06-18 04:33:18,603.0,9.0,592.0
44533,06/17/2020,Wisconsin,US,2020-06-18 04:33:18,23456.0,713.0,0.0
44534,06/17/2020,Wyoming,US,2020-06-18 04:33:18,1114.0,18.0,0.0
44535,06/17/2020,Xinjiang,Mainland China,2020-06-18 04:33:18,76.0,3.0,73.0
44536,06/17/2020,Yamagata,Japan,2020-06-18 04:33:18,69.0,0.0,68.0
44537,06/17/2020,Yamaguchi,Japan,2020-06-18 04:33:18,37.0,0.0,36.0
44538,06/17/2020,Yamalo-Nenets Autonomous Okrug,Russia,2020-06-18 04:33:18,3586.0,21.0,1643.0
44539,06/17/2020,Yamanashi,Japan,2020-06-18 04:33:18,72.0,1.0,67.0
44540,06/17/2020,Yaroslavl Oblast,Russia,2020-06-18 04:33:18,4211.0,16.0,1941.0
44541,06/17/2020,Yucatan,Mexico,2020-06-18 04:33:18,2772.0,301.0,1958.0
44542,06/17/2020,Yukon,Canada,2020-06-18 04:33:18,11.0,0.0,11.0
44543,06/17/2020,Yunnan,Mainland China,2020-06-18 04:33:18,185.0,2.0,183.0
44544,06/17/2020,Zabaykalsky Krai,Russia,2020-06-18 04:33:18,2263.0,40.0,1242.0
44545,06/17/2020,Zacatecas,Mexico,2020-06-18 04:33:18,580.0,66.0,347.0
44546,06/17/2020,Zakarpattia Oblast,Ukraine,2020-06-18 04:33:18,1808.0,46.0,745.0
44547,06/17/2020,Zaporizhia Oblast,Ukraine,2020-06-18 04:33:18,538.0,16.0,366.0
44548,06/17/2020,Zhejiang,Mainland China,2020-06-18 04:33:18,1269.0,1.0,1267.0
44549,06/17/2020,Zhytomyr Oblast,Ukraine,2020-06-18 04:33:18,1147.0,21.0,574.0
44550,06/18/2020,,Afghanistan,2020-06-19 04:33:17,27536.0,550.0,7660.0
44551,06/18/2020,,Albania,2020-06-19 04:33:17,1788.0,39.0,1086.0
44552,06/18/2020,,Algeria,2020-06-19 04:33:17,11385.0,811.0,8078.0
44553,06/18/2020,,Andorra,2020-06-19 04:33:17,855.0,52.0,792.0
44554,06/18/2020,,Angola,2020-06-19 04:33:17,166.0,8.0,64.0
44555,06/18/2020,,Antigua and Barbuda,2020-06-19 04:33:17,26.0,3.0,22.0
44556,06/18/2020,,Argentina,2020-06-19 04:33:17,37510.0,948.0,10721.0
44557,06/18/2020,,Armenia,2020-06-19 04:33:17,18698.0,309.0,7560.0
44558,06/18/2020,,Austria,2020-06-19 04:33:17,17223.0,688.0,16101.0
44559,06/18/2020,,Azerbaijan,2020-06-19 04:33:17,11329.0,139.0,6192.0
44560,06/18/2020,,Bahamas,2020-06-19 04:33:17,104.0,11.0,74.0
44561,06/18/2020,,Bahrain,2020-06-19 04:33:17,20430.0,55.0,14696.0
44562,06/18/2020,,Bangladesh,2020-06-19 04:33:17,102292.0,1343.0,40164.0
44563,06/18/2020,,Barbados,2020-06-19 04:33:17,97.0,7.0,85.0
44564,06/18/2020,,Belarus,2020-06-19 04:33:17,56657.0,331.0,34023.0
44565,06/18/2020,,Belgium,2020-06-19 04:33:17,60348.0,9683.0,16724.0
44566,06/18/2020,,Belize,2020-06-19 04:33:17,22.0,2.0,16.0
44567,06/18/2020,,Benin,2020-06-19 04:33:17,597.0,11.0,238.0
44568,06/18/2020,,Bhutan,2020-06-19 04:33:17,67.0,0.0,25.0
44569,06/18/2020,,Bolivia,2020-06-19 04:33:17,21499.0,697.0,4002.0
44570,06/18/2020,,Bosnia and Herzegovina,2020-06-19 04:33:17,3174.0,168.0,2219.0
44571,06/18/2020,,Botswana,2020-06-19 04:33:17,79.0,1.0,25.0
44572,06/18/2020,,Brunei,2020-06-19 04:33:17,141.0,3.0,138.0
44573,06/18/2020,,Bulgaria,2020-06-19 04:33:17,3674.0,190.0,1941.0
44574,06/18/2020,,Burkina Faso,2020-06-19 04:33:17,899.0,53.0,810.0
44575,06/18/2020,,Burma,2020-06-19 04:33:17,286.0,6.0,187.0
44576,06/18/2020,,Burundi,2020-06-19 04:33:17,104.0,1.0,75.0
44577,06/18/2020,,Cabo Verde,2020-06-19 04:33:17,823.0,7.0,377.0
44578,06/18/2020,,Cambodia,2020-06-19 04:33:17,129.0,0.0,126.0
44579,06/18/2020,,Cameroon,2020-06-19 04:33:17,9864.0,276.0,5570.0
44580,06/18/2020,,Central African Republic,2020-06-19 04:33:17,2605.0,19.0,417.0
44581,06/18/2020,,Chad,2020-06-19 04:33:17,854.0,74.0,733.0
44582,06/18/2020,,Comoros,2020-06-19 04:33:17,210.0,5.0,129.0
44583,06/18/2020,,Congo (Brazzaville),2020-06-19 04:33:17,883.0,27.0,391.0
44584,06/18/2020,,Congo (Kinshasa),2020-06-19 04:33:17,5283.0,117.0,685.0
44585,06/18/2020,,Costa Rica,2020-06-19 04:33:17,1939.0,12.0,937.0
44586,06/18/2020,,Croatia,2020-06-19 04:33:17,2269.0,107.0,2142.0
44587,06/18/2020,,Cuba,2020-06-19 04:33:17,2295.0,85.0,2020.0
44588,06/18/2020,,Cyprus,2020-06-19 04:33:17,985.0,19.0,818.0
44589,06/18/2020,,Czech Republic,2020-06-19 04:33:17,10280.0,334.0,7440.0
44590,06/18/2020,,Denmark,2020-06-19 04:33:17,12344.0,600.0,11242.0
44591,06/18/2020,,Diamond Princess,2020-06-19 04:33:17,712.0,13.0,651.0
44592,06/18/2020,,Djibouti,2020-06-19 04:33:17,4557.0,43.0,3527.0
44593,06/18/2020,,Dominica,2020-06-19 04:33:17,18.0,0.0,18.0
44594,06/18/2020,,Dominican Republic,2020-06-19 04:33:17,24645.0,635.0,14293.0
44595,06/18/2020,,Ecuador,2020-06-19 04:33:17,49097.0,4087.0,24123.0
44596,06/18/2020,,Egypt,2020-06-19 04:33:17,50437.0,1938.0,13528.0
44597,06/18/2020,,El Salvador,2020-06-19 04:33:17,4200.0,82.0,2235.0
44598,06/18/2020,,Equatorial Guinea,2020-06-19 04:33:17,1664.0,32.0,515.0
44599,06/18/2020,,Eritrea,2020-06-19 04:33:17,142.0,0.0,39.0
44600,06/18/2020,,Estonia,2020-06-19 04:33:17,1977.0,69.0,1748.0
44601,06/18/2020,,Eswatini,2020-06-19 04:33:17,586.0,4.0,267.0
44602,06/18/2020,,Ethiopia,2020-06-19 04:33:17,3954.0,65.0,934.0
44603,06/18/2020,,Fiji,2020-06-19 04:33:17,18.0,0.0,18.0
44604,06/18/2020,,Finland,2020-06-19 04:33:17,7119.0,326.0,6200.0
44605,06/18/2020,,France,2020-06-19 04:33:17,192948.0,29540.0,70322.0
44606,06/18/2020,,Gabon,2020-06-19 04:33:17,4340.0,32.0,1657.0
44607,06/18/2020,,Gambia,2020-06-19 04:33:17,36.0,1.0,24.0
44608,06/18/2020,,Georgia,2020-06-19 04:33:17,893.0,14.0,739.0
44609,06/18/2020,,Ghana,2020-06-19 04:33:17,12929.0,66.0,4468.0
44610,06/18/2020,,Greece,2020-06-19 04:33:17,3227.0,188.0,1374.0
44611,06/18/2020,,Grenada,2020-06-19 04:33:17,23.0,0.0,23.0
44612,06/18/2020,,Guatemala,2020-06-19 04:33:17,11868.0,449.0,2290.0
44613,06/18/2020,,Guinea,2020-06-19 04:33:17,4841.0,26.0,3467.0
44614,06/18/2020,,Guinea-Bissau,2020-06-19 04:33:17,1492.0,15.0,153.0
44615,06/18/2020,,Guyana,2020-06-19 04:33:17,183.0,12.0,102.0
44616,06/18/2020,,Haiti,2020-06-19 04:33:17,4916.0,84.0,24.0
44617,06/18/2020,,Holy See,2020-06-19 04:33:17,12.0,0.0,12.0
44618,06/18/2020,,Honduras,2020-06-19 04:33:17,10739.0,343.0,1179.0
44619,06/18/2020,,Hungary,2020-06-19 04:33:17,4079.0,568.0,2564.0
44620,06/18/2020,,Iceland,2020-06-19 04:33:17,1816.0,10.0,1801.0
44621,06/18/2020,,Indonesia,2020-06-19 04:33:17,42762.0,2339.0,16798.0
44622,06/18/2020,,Iran,2020-06-19 04:33:17,197647.0,9272.0,156991.0
44623,06/18/2020,,Iraq,2020-06-19 04:33:17,25717.0,856.0,11333.0
44624,06/18/2020,,Ireland,2020-06-19 04:33:17,25355.0,1714.0,22698.0
44625,06/18/2020,,Israel,2020-06-19 04:33:17,20207.0,306.0,15654.0
44626,06/18/2020,,Ivory Coast,2020-06-19 04:33:17,6444.0,49.0,2863.0
44627,06/18/2020,,Jamaica,2020-06-19 04:33:17,638.0,10.0,458.0
44628,06/18/2020,,Jordan,2020-06-19 04:33:17,1001.0,9.0,697.0
44629,06/18/2020,,Kazakhstan,2020-06-19 04:33:17,15877.0,100.0,10065.0
44630,06/18/2020,,Kenya,2020-06-19 04:33:17,4257.0,117.0,1459.0
44631,06/18/2020,,Kosovo,2020-06-19 04:33:17,1486.0,33.0,953.0
44632,06/18/2020,,Kuwait,2020-06-19 04:33:17,38074.0,308.0,29512.0
44633,06/18/2020,,Kyrgyzstan,2020-06-19 04:33:17,2657.0,31.0,1933.0
44634,06/18/2020,,Laos,2020-06-19 04:33:17,19.0,0.0,19.0
44635,06/18/2020,,Latvia,2020-06-19 04:33:17,1108.0,30.0,903.0
44636,06/18/2020,,Lebanon,2020-06-19 04:33:17,1495.0,32.0,944.0
44637,06/18/2020,,Lesotho,2020-06-19 04:33:17,4.0,0.0,2.0
44638,06/18/2020,,Liberia,2020-06-19 04:33:17,542.0,33.0,250.0
44639,06/18/2020,,Libya,2020-06-19 04:33:17,510.0,10.0,81.0
44640,06/18/2020,,Liechtenstein,2020-06-19 04:33:17,82.0,1.0,55.0
44641,06/18/2020,,Lithuania,2020-06-19 04:33:17,1784.0,76.0,1449.0
44642,06/18/2020,,Luxembourg,2020-06-19 04:33:17,4091.0,110.0,3940.0
44643,06/18/2020,,MS Zaandam,2020-06-19 04:33:17,9.0,2.0,0.0
44644,06/18/2020,,Madagascar,2020-06-19 04:33:17,1403.0,13.0,463.0
44645,06/18/2020,,Malawi,2020-06-19 04:33:17,592.0,8.0,74.0
44646,06/18/2020,,Malaysia,2020-06-19 04:33:17,8529.0,121.0,8000.0
44647,06/18/2020,,Maldives,2020-06-19 04:33:17,2137.0,8.0,1677.0
44648,06/18/2020,,Mali,2020-06-19 04:33:17,1906.0,107.0,1192.0
44649,06/18/2020,,Malta,2020-06-19 04:33:17,663.0,9.0,610.0
44650,06/18/2020,,Mauritania,2020-06-19 04:33:17,2424.0,97.0,550.0
44651,06/18/2020,,Mauritius,2020-06-19 04:33:17,337.0,10.0,325.0
44652,06/18/2020,,Moldova,2020-06-19 04:33:17,13106.0,444.0,7252.0
44653,06/18/2020,,Monaco,2020-06-19 04:33:17,99.0,4.0,94.0
44654,06/18/2020,,Mongolia,2020-06-19 04:33:17,204.0,0.0,132.0
44655,06/18/2020,,Montenegro,2020-06-19 04:33:17,337.0,9.0,315.0
44656,06/18/2020,,Morocco,2020-06-19 04:33:17,9074.0,213.0,8041.0
44657,06/18/2020,,Mozambique,2020-06-19 04:33:17,662.0,4.0,175.0
44658,06/18/2020,,Namibia,2020-06-19 04:33:17,39.0,0.0,19.0
44659,06/18/2020,,Nepal,2020-06-19 04:33:17,7848.0,22.0,1186.0
44660,06/18/2020,,Netherlands,2020-06-19 04:33:17,49319.0,6078.0,0.0
44661,06/18/2020,,New Zealand,2020-06-19 04:33:17,1507.0,22.0,1482.0
44662,06/18/2020,,Nicaragua,2020-06-19 04:33:17,1823.0,64.0,1238.0
44663,06/18/2020,,Niger,2020-06-19 04:33:17,1020.0,67.0,901.0
44664,06/18/2020,,Nigeria,2020-06-19 04:33:17,18480.0,475.0,6307.0
44665,06/18/2020,,North Macedonia,2020-06-19 04:33:17,4664.0,216.0,1836.0
44666,06/18/2020,,Norway,2020-06-19 04:33:17,8708.0,244.0,8138.0
44667,06/18/2020,,Oman,2020-06-19 04:33:17,26818.0,119.0,13264.0
44668,06/18/2020,,Panama,2020-06-19 04:33:17,23351.0,475.0,13782.0
44669,06/18/2020,,Papua New Guinea,2020-06-19 04:33:17,8.0,0.0,8.0
44670,06/18/2020,,Paraguay,2020-06-19 04:33:17,1330.0,13.0,717.0
44671,06/18/2020,,Philippines,2020-06-19 04:33:17,27799.0,1116.0,7090.0
44672,06/18/2020,,Poland,2020-06-19 04:33:17,31015.0,1316.0,15317.0
44673,06/18/2020,,Portugal,2020-06-19 04:33:17,38089.0,1524.0,24010.0
44674,06/18/2020,,Qatar,2020-06-19 04:33:17,84441.0,86.0,63642.0
44675,06/18/2020,,Romania,2020-06-19 04:33:17,23080.0,1473.0,16308.0
44676,06/18/2020,,Rwanda,2020-06-19 04:33:17,646.0,2.0,350.0
44677,06/18/2020,,Saint Kitts and Nevis,2020-06-19 04:33:17,15.0,0.0,15.0
44678,06/18/2020,,Saint Lucia,2020-06-19 04:33:17,19.0,0.0,18.0
44679,06/18/2020,,Saint Vincent and the Grenadines,2020-06-19 04:33:17,29.0,0.0,26.0
44680,06/18/2020,,Samoa,2020-06-19 04:33:17,0.0,0.0,0.0
44681,06/18/2020,,San Marino,2020-06-19 04:33:17,696.0,42.0,609.0
44682,06/18/2020,,Sao Tome and Principe,2020-06-19 04:33:17,688.0,12.0,191.0
44683,06/18/2020,,Saudi Arabia,2020-06-19 04:33:17,145991.0,1139.0,93915.0
44684,06/18/2020,,Senegal,2020-06-19 04:33:17,5475.0,76.0,3716.0
44685,06/18/2020,,Serbia,2020-06-19 04:33:17,12616.0,258.0,11769.0
44686,06/18/2020,,Seychelles,2020-06-19 04:33:17,11.0,0.0,11.0
44687,06/18/2020,,Sierra Leone,2020-06-19 04:33:17,1272.0,51.0,710.0
44688,06/18/2020,,Singapore,2020-06-19 04:33:17,41473.0,26.0,32712.0
44689,06/18/2020,,Slovakia,2020-06-19 04:33:17,1562.0,28.0,1443.0
44690,06/18/2020,,Slovenia,2020-06-19 04:33:17,1511.0,109.0,1359.0
44691,06/18/2020,,Somalia,2020-06-19 04:33:17,2719.0,88.0,724.0
44692,06/18/2020,,South Africa,2020-06-19 04:33:17,83890.0,1737.0,44920.0
44693,06/18/2020,,South Korea,2020-06-19 04:33:17,12306.0,280.0,10835.0
44694,06/18/2020,,South Sudan,2020-06-19 04:33:17,1830.0,32.0,117.0
44695,06/18/2020,,Sri Lanka,2020-06-19 04:33:17,1947.0,11.0,1421.0
44696,06/18/2020,,Sudan,2020-06-19 04:33:17,8020.0,487.0,2966.0
44697,06/18/2020,,Suriname,2020-06-19 04:33:17,277.0,7.0,74.0
44698,06/18/2020,,Switzerland,2020-06-19 04:33:17,31200.0,1956.0,28900.0
44699,06/18/2020,,Syria,2020-06-19 04:33:17,187.0,7.0,78.0
44700,06/18/2020,,Taiwan,2020-06-19 04:33:17,446.0,7.0,434.0
44701,06/18/2020,,Tajikistan,2020-06-19 04:33:17,5279.0,51.0,3762.0
