user_id,movie_id,rating
862,1199,2
537,641,4
650,239,3
881,333,5
564,117,4
883,174,4
606,596,4
710,418,3
523,523,3
454,472,3
719,423,3
863,749,2
782,1391,4
918,658,3
551,415,4
429,786,2
889,879,3
194,168,5
711,559,3
790,89,4
943,215,5
774,210,1
618,288,3
919,508,5
804,134,4
599,476,4
655,2,3
851,157,4
836,238,4
273,313,3
846,518,4
804,480,5
730,301,1
407,153,4
655,511,3
647,71,4
629,69,5
514,81,4
855,45,3
707,490,2
588,98,1
530,174,4
183,649,4
755,887,3
379,577,4
899,228,3
620,834,2
934,461,4
476,245,4
102,550,2
559,660,1
833,108,2
694,606,4
670,135,3
435,609,4
389,709,4
224,555,3
887,183,1
899,135,4
894,937,4
764,946,4
875,527,4
891,15,4
648,810,4
458,1,4
943,443,2
881,100,4
919,286,4
788,291,4
536,487,4
712,367,4
397,480,5
624,100,5
474,471,3
662,10,4
918,28,4
833,1017,4
932,671,3
913,42,3
919,289,3
737,196,3
655,315,4
267,158,4
807,235,1
715,658,4
760,288,4
887,8,4
892,385,3
936,298,4
727,161,4
934,228,4
885,97,5
919,819,3
698,606,2
651,285,4
639,162,3
547,319,4
622,202,4
632,95,5
840,489,3
276,1483,3
559,87,4
313,742,3
690,722,3
894,877,3
592,895,3
110,63,3
660,1050,4
287,941,3
685,324,3
897,926,4
757,1240,3
693,977,3
835,180,5
648,208,5
788,380,3
693,664,2
506,566,4
501,122,4
488,294,4
833,206,4
260,270,5
495,96,4
844,1039,4
886,230,2
918,487,4
291,717,3
537,343,2
639,786,3
798,1297,3
716,257,5
224,591,3
653,213,2
257,14,5
864,419,4
758,8,5
890,204,4
463,749,3
806,50,5
189,1056,3
868,475,4
932,483,5
486,306,1
886,474,4
374,1197,4
932,157,4
682,769,2
758,212,4
385,421,2
887,934,4
713,302,4
664,137,3
805,1091,2
836,258,4
896,168,4
406,216,3
663,108,2
625,678,3
496,277,5
790,222,3
622,207,5
102,449,4
425,5,1
847,735,4
399,890,2
776,441,2
819,321,4
821,1060,5
942,511,4
758,200,5
758,1039,5
334,193,4
452,82,3
935,257,2
416,164,5
776,437,1
707,696,4
561,72,2
270,185,5
884,300,1
537,1025,1
748,189,4
886,288,4
421,208,2
524,235,1
452,23,2
162,826,3
909,300,5
659,319,3
843,204,3
405,1334,1
460,1137,3
543,1174,3
927,456,2
327,178,4
361,443,3
194,265,4
907,813,5
846,196,4
488,742,4
910,332,2
707,747,3
125,663,3
901,476,5
648,180,1
714,151,3
897,485,3
550,181,5
683,300,3
227,100,5
757,233,3
922,212,2
314,1094,1
831,12,5
774,986,1
700,531,4
514,185,3
179,353,1
919,742,4
181,593,1
554,597,4
655,156,2
881,230,4
934,315,4
689,118,4
804,468,4
655,211,3
750,328,4
908,200,2
727,1016,3
815,432,5
610,505,4
863,691,3
936,111,4
474,748,3
840,367,4
522,205,4
718,751,5
753,347,2
663,323,2
708,508,4
457,485,4
919,325,4
606,156,4
778,186,4
897,736,3
207,685,3
631,310,4
756,245,3
625,4,4
819,315,5
671,472,5
745,64,5
151,611,4
615,528,4
811,289,2
747,463,3
847,257,3
595,815,3
747,209,3
389,946,3
279,713,3
344,19,4
451,886,4
721,455,5
709,578,4
919,1086,4
896,572,2
758,25,4
738,193,5
592,340,5
798,961,1
771,216,5
783,750,4
881,524,4
391,322,3
429,530,4
625,100,3
279,462,3
227,1068,4
663,307,4
649,282,4
384,879,4
753,71,5
606,717,3
454,367,4
648,83,4
848,603,5
883,919,4
938,1033,2
921,82,3
586,1207,2
639,647,3
634,929,3
802,218,3
210,402,5
796,389,4
747,945,4
580,343,5
542,168,4
354,13,3
452,607,5
782,1142,3
929,474,4
933,734,2
551,673,4
731,15,4
886,229,3
710,95,3
486,16,3
907,118,4
498,531,3
118,188,5
751,588,5
537,185,4
603,450,3
465,357,4
146,269,4
846,202,5
682,223,1
710,1019,4
659,443,5
659,642,2
854,919,4
255,743,1
409,1159,2
650,38,3
833,195,5
752,358,4
786,121,2
650,21,2
886,241,4
747,189,4
666,478,4
527,154,3
637,125,3
656,326,1
854,288,5
416,118,2
863,900,3
880,123,4
399,658,3
682,211,4
833,642,3
792,151,3
314,117,4
407,395,1
862,431,5
666,805,4
705,655,3
406,23,4
665,421,4
793,257,4
369,335,2
458,1109,4
303,873,3
405,418,5
116,145,2
751,142,4
393,892,3
454,312,3
942,304,5
510,261,2
490,100,3
577,96,4
655,276,4
201,12,4
405,1540,2
499,166,5
806,17,4
653,429,3
799,484,3
707,1141,3
489,754,5
848,642,5
881,356,3
556,209,5
766,485,3
653,1267,1
848,179,5
456,98,3
863,1234,3
885,28,4
435,401,3
802,258,5
429,587,3
766,196,3
919,318,5
422,773,3
709,567,2
757,350,3
864,501,3
913,185,4
551,40,1
532,1162,2
574,896,2
940,147,4
643,127,5
932,209,5
802,424,2
748,650,1
741,121,2
619,750,3
823,98,5
655,896,4
591,45,5
897,742,3
880,272,5
617,672,3
804,234,4
648,29,2
903,118,4
660,294,3
666,48,4
666,435,4
450,190,4
747,21,2
880,471,4
653,779,1
943,210,4
627,174,3
322,33,4
593,131,4
799,173,5
506,1019,5
619,554,3
933,219,1
741,781,4
798,709,5
334,866,3
655,751,3
807,597,4
890,193,4
766,613,3
486,1137,5
488,754,4
655,796,2
688,341,5
447,257,3
880,697,2
886,451,3
658,477,3
454,751,4
934,239,4
405,735,5
796,623,3
388,98,5
661,197,4
374,276,4
914,736,3
798,204,4
214,188,5
911,7,4
405,203,1
760,120,1
588,366,5
480,197,3
545,177,3
925,678,3
201,692,3
778,150,3
246,941,1
939,476,5
780,485,4
301,282,4
936,236,5
917,1014,2
757,969,3
503,79,5
429,234,4
303,1097,3
825,248,4
828,702,2
415,204,4
742,1,4
832,322,3
663,150,5
705,227,4
621,68,4
391,651,5
671,50,5
532,495,4
901,568,5
875,12,5
851,866,3
705,843,2
649,50,4
920,300,3
235,1105,2
897,679,5
925,218,4
664,518,4
712,61,3
429,510,4
665,196,4
229,886,1
544,328,3
532,105,3
887,416,2
222,637,2
330,237,4
896,15,3
334,142,3
580,125,3
784,310,4
632,845,4
600,431,3
543,508,4
474,515,5
751,98,5
886,651,5
790,226,3
556,988,1
612,117,4
303,725,1
921,252,4
537,124,4
592,343,3
398,133,3
776,218,4
943,685,4
608,111,1
655,363,3
846,715,4
940,610,1
900,508,3
578,288,3
870,185,4
664,529,4
732,245,4
918,174,3
736,1089,1
896,70,4
385,656,5
706,325,1
598,269,3
653,227,3
493,25,4
650,561,3
865,189,4
907,497,5
854,846,3
561,549,2
630,742,5
893,122,2
933,214,3
303,92,4
704,648,5
889,137,4
774,1079,1
463,271,1
526,121,2
800,300,4
798,949,3
655,144,3
537,279,2
324,340,5
654,95,4
366,675,4
786,9,5
843,225,2
898,748,4
747,11,5
223,329,2
222,596,3
673,292,4
931,362,3
693,48,5
872,864,3
641,513,5
848,476,3
918,45,4
919,477,4
883,568,3
674,1620,4
654,11,4
466,899,5
360,879,3
889,597,3
487,841,2
486,926,2
823,135,4
276,540,1
907,756,4
773,12,3
676,303,4
164,329,4
588,815,4
653,797,2
867,475,5
863,751,4
437,26,2
399,552,1
484,183,4
731,140,2
840,64,4
768,25,4
435,768,3
840,750,4
943,12,5
935,742,5
887,87,5
856,323,2
416,421,5
314,38,5
586,231,3
749,158,3
682,591,3
853,678,4
881,484,4
693,177,3
480,1121,4
880,1197,3
823,474,5
933,215,3
194,186,5
523,954,5
571,114,4
617,357,4
755,288,1
658,273,4
663,815,4
624,824,2
713,311,3
830,310,4
463,764,2
938,477,1
505,501,2
615,180,4
488,144,3
674,827,4
798,720,5
704,272,5
231,300,4
927,7,3
747,416,5
889,430,4
833,5,1
669,408,5
890,134,5
911,89,4
528,427,4
878,66,3
715,168,4
840,707,5
669,647,5
864,178,4
189,1020,4
721,1265,3
249,50,4
487,53,2
869,242,2
639,196,3
766,633,4
676,539,4
881,476,2
622,99,4
622,159,3
858,269,4
552,181,3
479,222,4
923,174,5
448,258,4
474,505,5
771,137,4
916,28,4
436,239,3
804,144,4
661,707,5
774,215,3
474,671,3
854,815,2
660,485,3
716,842,3
416,898,4
919,418,4
560,472,2
669,246,4
897,22,5
702,222,5
903,1073,3
666,507,3
586,411,2
651,116,2
795,655,3
882,597,4
897,82,5
886,549,3
796,286,2
226,370,3
848,638,5
661,318,5
816,313,5
894,515,4
503,489,4
876,187,4
480,79,4
511,887,5
892,174,5
593,122,1
524,126,4
833,654,5
727,635,2
413,289,4
919,268,3
683,317,4
303,204,4
892,845,4
158,385,3
620,924,3
655,242,4
698,662,2
521,108,3
405,781,5
648,561,2
851,1089,3
534,7,4
748,64,4
923,181,5
343,217,3
896,95,4
417,411,2
514,1115,4
882,122,2
940,1401,1
919,5,4
660,3,1
311,222,4
774,231,1
174,407,1
719,582,3
919,1114,3
263,484,4
733,324,4
766,62,3
435,1069,4
485,269,4
477,794,4
210,1118,4
455,124,4
540,181,4
296,285,5
360,285,5
343,157,4
773,924,1
868,228,5
595,744,3
652,984,2
846,294,3
497,719,3
158,208,5
668,355,2
497,684,3
554,527,4
342,763,3
664,57,4
368,573,3
893,237,4
913,655,4
820,271,2
784,751,4
816,288,4
298,845,3
851,353,3
853,330,1
798,88,4
595,240,3
738,527,5
385,176,2
435,636,4
262,631,4
716,606,5
207,515,5
890,142,3
450,102,4
683,323,3
830,1,4
937,268,1
796,570,2
898,751,3
747,14,3
720,268,4
130,300,5
727,413,2
716,474,5
115,79,4
481,498,5
116,1258,2
858,307,3
399,24,4
632,451,4
919,582,5
776,194,4
896,238,3
659,252,4
847,476,4
682,239,3
529,332,4
504,575,3
606,619,4
280,866,3
585,1155,5
867,181,5
502,343,5
378,44,3
733,1,2
276,65,4
449,544,3
676,174,5
488,678,2
658,467,4
897,132,5
896,271,1
347,95,4
240,349,1
911,99,3
301,866,4
893,259,3
790,273,5
804,28,4
795,928,1
796,443,2
262,476,3
561,210,3
380,50,4
835,633,5
833,826,2
931,121,2
576,210,4
297,124,4
326,227,3
864,63,3
747,117,2
213,117,4
542,196,4
733,150,2
521,651,3
621,50,5
880,327,3
334,71,3
836,654,5
660,95,2
823,228,3
624,980,4
487,966,5
727,808,2
922,406,4
417,993,3
279,95,3
881,286,2
875,512,5
634,740,2
690,655,4
577,693,1
253,121,5
435,56,5
868,201,2
493,109,4
286,169,3
487,64,5
655,581,2
634,676,4
413,460,3
782,347,1
854,664,4
851,147,4
846,663,4
913,588,3
880,1023,2
922,449,4
499,430,3
880,71,4
608,218,4
934,223,5
151,436,3
178,215,5
518,1,4
544,313,5
788,562,3
655,82,2
773,364,4
543,318,3
766,173,4
596,295,4
401,278,4
590,1014,3
938,763,4
936,1086,3
902,333,3
839,410,1
600,665,5
897,161,5
901,96,5
919,1048,3
923,831,4
700,318,4
649,471,5
650,168,4
538,712,3
561,162,3
306,303,3
847,11,3
373,135,1
456,485,4
436,348,4
665,721,3
872,280,3
185,50,4
797,127,4
664,692,3
618,660,3
775,302,3
627,679,3
361,283,4
625,22,3
795,96,2
655,186,3
293,1,2
936,313,4
881,625,5
679,748,4
897,199,4
875,1073,5
747,485,5
878,707,2
678,237,3
537,690,2
592,431,2
892,423,5
489,346,5
332,226,5
727,841,3
566,173,3
894,170,4
678,742,4
864,229,4
109,1016,5
705,699,5
610,162,5
757,79,4
776,708,5
405,392,5
840,168,5
566,156,4
924,1011,3
682,1217,3
647,79,4
790,69,1
751,91,4
682,271,4
463,1,1
921,15,4
303,333,4
901,13,1
399,78,3
748,515,4
763,47,3
256,96,5
864,100,5
633,318,4
894,310,3
537,190,4
789,284,3
712,71,5
889,317,4
455,620,3
536,304,3
902,250,4
774,393,1
883,213,2
847,121,3
929,23,3
527,129,2
472,257,4
919,221,4
341,335,4
844,24,5
727,228,4
216,27,3
866,305,2
567,492,4
276,1036,2
882,82,5
629,357,4
184,262,5
457,388,2
537,121,1
385,715,3
276,55,4
900,200,2
751,28,5
840,1018,3
630,1,4
595,273,3
702,449,3
476,319,1
899,51,1
854,170,4
896,343,1
500,370,3
566,879,2
933,546,2
303,596,4
406,558,3
913,202,4
880,603,5
532,452,5
897,193,3
921,79,4
496,705,2
189,318,5
407,195,4
327,56,2
655,340,3
796,739,5
844,1099,2
886,231,2
450,403,4
790,825,3
763,625,4
294,93,4
887,38,5
831,64,5
892,214,2
788,550,3
450,221,4
488,873,3
727,283,2
874,150,4
749,25,4
941,117,5
716,199,4
910,252,2
932,1512,5
671,159,5
766,965,3
661,418,4
455,50,5
894,381,3
447,228,4
688,898,5
360,83,4
761,293,4
243,367,3
405,1006,1
279,385,4
166,315,3
938,333,4
884,381,5
934,100,4
756,89,4
655,869,2
654,535,3
865,302,5
881,432,3
618,731,2
178,410,4
533,846,2
790,63,2
545,510,3
839,1009,3
897,182,4
833,209,5
592,514,5
803,339,3
622,135,4
694,510,5
792,597,3
870,2,2
643,496,4
815,542,4
666,433,3
181,106,2
653,176,3
290,993,4
539,204,4
486,950,4
628,8,2
830,71,4
925,682,4
407,747,3
645,22,4
796,434,4
269,17,2
896,631,2
435,1552,3
923,245,3
177,127,5
552,1095,3
796,188,2
871,173,5
621,313,5
655,128,3
401,751,1
468,82,5
663,1119,3
913,175,5
890,655,3
774,7,2
472,150,3
776,187,4
879,15,4
867,276,1
930,763,3
592,357,4
521,343,3
586,22,3
303,461,4
887,418,4
637,931,1
916,222,3
588,222,3
896,201,3
474,187,5
911,501,3
577,708,3
794,420,4
939,409,4
886,657,5
265,288,4
853,688,3
119,1265,3
618,458,3
210,98,5
854,463,3
564,118,4
527,69,4
618,62,2
198,475,4
716,482,5
704,528,3
934,405,5
818,690,3
405,1487,1
537,183,3
752,882,4
925,56,3
689,410,1
781,268,2
286,413,3
655,255,3
846,1069,4
504,330,4
280,392,5
645,318,5
635,682,2
178,12,5
379,151,4
453,826,1
198,343,3
766,216,3
828,14,4
773,475,3
805,47,5
846,492,3
111,311,4
880,245,2
711,42,3
901,566,5
815,191,5
936,927,4
841,873,4
846,684,5
749,1088,2
422,567,3
693,56,4
612,259,3
618,403,4
700,423,4
666,385,3
849,174,5
591,866,3
524,704,4
637,740,2
663,15,4
763,475,4
704,493,4
450,23,5
655,23,3
344,588,5
882,228,5
860,890,2
303,1040,1
696,748,1
536,148,4
894,898,4
667,69,3
268,96,5
498,135,5
499,624,2
881,403,3
828,381,3
655,900,3
682,790,3
692,1047,2
893,1218,3
916,91,4
474,255,4
694,89,4
479,431,4
879,1284,3
796,238,3
420,190,5
616,339,3
790,68,3
919,4,1
128,69,4
682,696,4
798,1164,3
890,215,4
249,853,4
608,190,4
654,3,3
923,689,3
864,628,4
683,307,3
542,282,3
545,168,4
900,834,1
648,2,4
618,275,3
174,951,1
927,367,5
671,566,4
568,520,2
666,135,4
798,194,4
524,1046,3
543,183,4
298,125,3
608,443,5
943,237,4
825,130,2
756,171,4
899,95,5
716,615,3
796,45,3
903,1101,4
712,168,2
834,475,5
677,289,1
440,361,5
374,54,4
782,339,3
867,168,4
160,11,4
789,1017,3
590,740,4
918,135,1
854,24,4
749,866,3
804,195,5
714,3,5
548,286,1
406,724,3
915,270,3
562,185,5
524,461,3
190,258,3
869,15,1
717,300,5
387,953,2
883,49,3
851,828,2
186,12,1
886,1208,3
643,448,3
406,444,3
345,248,5
727,941,2
654,70,4
524,4,4
776,145,2
916,721,4
715,64,5
929,1,3
647,73,5
373,233,3
901,679,4
790,246,4
385,357,4
788,963,4
807,313,5
632,527,4
790,49,3
181,1356,1
667,210,3
916,281,3
416,791,2
682,229,4
394,24,5
852,260,3
749,167,2
696,302,5
868,198,5
643,156,5
346,159,4
927,274,1
342,152,4
404,272,4
618,25,2
187,137,5
666,514,4
240,358,2
283,291,2
774,44,1
886,54,3
734,97,4
406,602,3
524,259,3
732,875,1
508,629,4
373,88,4
878,60,4
796,1303,2
694,143,4
298,549,4
485,346,4
637,676,3
846,1045,3
474,284,4
854,840,2
211,528,4
825,385,5
788,177,3
716,70,4
883,331,3
751,83,5
796,611,4
498,517,4
793,282,4
690,1273,3
850,294,5
655,1648,2
766,435,3
672,1023,2
268,219,3
643,144,4
900,471,2
823,318,5
706,148,4
588,553,4
887,365,5
443,333,5
655,47,3
790,7,4
721,28,5
562,318,3
463,16,4
880,185,5
601,357,4
840,430,5
684,763,2
743,308,2
470,319,3
387,286,2
847,411,1
354,710,4
754,477,5
642,993,4
764,132,5
724,748,1
653,984,4
683,305,4
311,371,5
449,640,5
505,724,4
207,393,4
806,179,5
756,173,3
450,734,2
514,1600,4
790,678,3
782,1399,2
864,466,4
527,86,4
537,484,4
662,275,4
936,250,5
694,69,5
593,318,5
535,955,3
804,160,4
943,471,5
727,421,5
164,9,4
916,51,2
896,118,2
841,678,4
725,9,4
669,191,3
790,249,3
836,89,4
712,462,3
934,617,4
867,175,5
435,824,1
887,1079,1
707,137,5
838,455,4
901,748,4
311,51,4
672,255,2
345,200,4
474,213,4
788,726,4
931,310,3
290,66,4
428,302,5
468,963,5
731,606,3
405,1055,3
715,39,3
803,303,4
788,100,5
796,100,3
690,402,3
544,259,1
807,418,4
883,559,3
144,284,3
881,265,5
706,682,2
840,429,3
149,303,4
717,262,4
773,710,3
851,981,1
618,181,5
761,15,5
650,432,4
665,566,2
650,160,3
690,763,4
480,185,2
764,218,4
927,421,4
541,265,5
452,385,4
836,793,2
697,122,4
885,402,3
748,498,4
777,818,5
857,547,3
896,89,5
916,1109,3
648,1041,3
942,193,5
256,222,4
473,246,5
655,381,3
508,378,5
826,181,5
840,300,3
826,195,5
621,568,5
661,274,4
938,476,4
846,133,4
934,229,4
606,501,4
663,237,4
269,89,2
886,384,3
806,56,5
513,685,4
883,60,5
774,450,2
880,549,4
660,809,2
407,388,2
925,185,4
148,238,4
940,170,4
802,413,4
393,322,4
607,494,5
416,72,2
619,176,5
870,483,5
938,9,3
161,197,3
893,410,4
697,1012,1
768,16,3
368,53,2
682,427,4
854,238,5
712,234,2
783,881,4
145,436,5
450,671,3
633,56,2
537,642,4
109,226,5
504,1090,4
665,238,4
606,919,2
537,419,2
698,427,1
619,562,3
453,732,3
758,540,3
497,169,4
610,70,4
406,193,4
488,239,4
890,1039,4
796,699,4
754,15,5
836,192,5
399,794,3
927,79,3
530,1226,4
535,276,3
403,151,4
881,826,1
524,943,3
545,232,3
625,423,4
862,56,3
798,588,4
899,69,3
500,151,3
472,140,3
592,189,5
881,168,3
606,825,5
804,732,4
782,1527,2
521,23,3
659,1168,4
535,566,3
884,258,5
595,1142,5
639,739,3
406,565,3
650,732,3
896,472,2
670,485,5
663,827,2
796,1057,2
697,7,5
612,1060,4
653,712,3
437,606,4
848,732,5
758,344,3
267,69,4
920,332,3
867,270,5
532,204,5
632,739,3
787,305,3
830,211,4
916,530,4
121,25,5
889,170,4
279,152,5
918,1171,4
694,485,4
916,143,3
308,42,4
653,185,2
120,744,4
592,268,5
665,134,4
484,211,4
923,546,4
815,435,4
833,616,5
863,346,5
537,216,3
210,205,4
833,30,4
930,245,3
573,276,3
479,22,4
889,180,4
256,265,4
851,595,3
867,150,5
521,222,4
286,97,4
782,1096,2
758,227,4
908,648,4
679,168,5
280,595,3
887,24,5
622,183,4
934,554,4
551,67,5
862,742,5
880,801,3
851,1025,2
810,288,3
567,387,4
454,530,2
533,748,3
597,181,4
922,172,5
854,294,2
593,301,4
779,1028,4
393,1531,4
897,622,3
428,754,4
717,888,5
698,525,1
586,80,2
666,196,3
933,550,1
327,1129,2
878,20,2
837,25,3
580,271,5
150,124,2
312,638,5
373,69,4
618,7,4
676,269,2
665,157,3
868,1098,5
624,236,3
495,498,3
848,679,3
796,794,4
714,284,3
682,562,2
412,214,3
551,655,5
579,382,3
615,135,4
901,56,1
709,234,5
262,727,3
677,508,5
746,403,4
543,62,3
575,176,4
694,470,4
288,98,5
554,328,4
890,524,4
792,276,3
860,846,2
567,1012,3
888,69,4
704,679,2
537,1163,1
841,333,4
682,801,3
844,168,4
724,750,2
747,304,4
158,648,5
548,1011,2
715,118,2
735,117,3
795,429,3
426,609,3
130,1058,5
698,428,1
932,1573,4
853,288,4
234,702,2
831,323,2
894,223,4
551,531,5
537,61,4
809,307,5
374,274,4
864,770,3
887,187,4
835,185,4
864,541,2
682,1067,3
636,118,5
663,1011,3
689,596,3
466,226,4
889,676,2
360,955,5
273,304,3
650,109,3
601,743,1
298,204,4
339,293,5
655,312,2
453,780,3
328,347,5
887,697,1
378,55,4
677,300,5
346,196,3
913,174,5
512,325,2
405,380,2
516,214,3
643,447,4
862,60,5
763,234,3
711,485,4
451,678,5
871,313,5
693,528,1
712,627,4
670,8,4
669,522,4
385,671,3
933,110,1
698,1115,2
902,515,5
713,269,4
562,173,5
447,278,3
387,109,4
903,98,5
484,153,5
405,1551,1
663,313,5
884,640,1
912,483,5
487,746,4
863,268,5
602,117,5
689,260,3
144,276,3
883,322,5
515,294,3
606,181,5
476,47,3
666,663,4
795,135,3
804,552,4
693,258,4
758,1001,5
863,748,3
786,28,5
639,483,5
714,1,3
831,307,2
617,453,1
567,631,3
655,1063,3
645,340,4
259,293,4
846,96,4
809,313,4
887,718,1
903,177,4
773,855,2
805,331,4
810,902,5
846,488,5
213,64,5
919,58,5
877,226,3
669,531,3
435,33,3
503,174,5
833,452,1
871,750,3
804,1170,3
464,295,5
868,159,2
907,281,5
618,8,3
931,744,4
721,334,1
828,904,3
900,325,1
931,275,5
294,1028,3
149,345,4
788,931,2
711,921,5
548,305,1
387,550,2
393,1270,3
201,479,4
480,654,4
118,508,4
690,9,3
901,949,3
474,127,5
537,528,3
489,351,5
276,12,5
683,272,4
275,199,4
653,174,5
361,285,4
482,328,4
523,258,5
763,25,4
504,216,4
846,575,2
863,1434,2
194,496,4
682,628,4
625,174,4
452,1057,1
661,657,4
733,1226,3
647,405,4
805,469,4
932,54,4
276,303,4
889,11,5
747,393,2
829,170,4
435,181,5
622,781,3
679,1,3
922,403,3
804,1228,3
881,71,4
396,823,2
198,423,3
321,435,5
785,168,4
447,12,5
457,284,3
442,227,3
659,474,2
697,328,5
358,114,5
274,472,3
387,513,5
758,331,4
671,1597,1
454,147,3
654,476,3
844,144,3
694,118,4
907,333,5
914,1355,1
533,1174,3
224,468,4
889,979,3
455,181,4
840,512,5
773,184,2
514,949,3
640,269,5
707,64,3
626,333,1
943,595,2
621,588,3
843,133,3
796,111,4
699,137,4
883,384,3
834,25,3
561,524,4
889,29,3
585,1475,3
693,576,2
116,298,3
752,1127,3
906,740,4
498,673,3
121,736,5
532,234,5
667,28,5
679,727,4
890,423,5
262,255,3
847,216,3
883,137,5
429,39,3
749,658,4
557,289,4
606,50,5
148,174,5
937,515,5
860,900,3
787,877,2
877,55,4
699,220,2
738,231,3
869,269,4
880,1151,3
515,342,3
868,825,1
922,265,5
788,444,3
291,800,2
500,411,2
378,1074,3
607,887,3
276,39,3
338,275,5
409,180,5
480,249,1
432,288,5
881,202,4
218,204,3
795,432,3
763,607,4
344,83,4
790,431,3
627,520,5
488,215,5
624,117,3
796,151,5
730,875,2
776,432,1
679,294,1
826,679,2
922,71,4
450,43,4
655,645,3
843,56,3
466,173,3
440,923,5
843,566,3
890,637,3
671,1109,2
804,692,5
870,154,4
236,510,3
870,988,2
476,90,3
749,98,5
899,471,4
921,190,2
932,589,5
916,727,4
690,70,2
324,125,5
122,357,3
698,175,3
468,135,5
809,302,5
747,603,5
896,46,2
537,497,4
857,116,5
311,91,3
542,42,3
271,472,2
504,729,5
918,190,5
459,619,4
435,685,2
189,137,4
943,62,3
795,25,5
795,120,3
706,273,3
527,558,4
934,388,3
462,655,5
666,195,3
256,1471,3
660,1135,2
303,636,3
279,450,4
608,303,4
527,214,4
796,484,5
110,364,3
912,496,4
450,172,4
929,271,2
405,373,2
916,134,5
940,95,5
601,135,4
906,628,5
912,143,5
336,585,3
716,420,4
857,988,2
666,153,4
889,190,3
660,403,3
125,1170,1
838,235,2
880,254,2
900,294,4
774,808,1
765,222,2
883,1222,5
655,902,2
936,14,4
245,151,3
608,23,5
486,1176,3
653,809,3
843,436,2
709,214,1
890,489,4
747,875,3
932,647,5
774,307,1
660,470,2
269,186,2
897,566,2
655,118,2
496,483,4
504,205,3
840,664,3
532,339,5
773,61,5
177,174,4
877,702,4
745,207,2
545,175,4
925,323,4
743,269,4
504,476,5
789,137,2
527,192,4
843,271,5
665,188,4
616,349,4
927,41,4
532,739,5
854,69,4
622,174,4
823,531,4
889,17,4
912,423,5
807,969,4
712,401,3
807,161,4
870,697,4
174,99,3
793,293,4
152,294,4
619,96,5
506,529,3
778,157,3
103,294,4
786,237,5
857,283,5
883,226,3
393,288,3
728,304,4
540,280,3
280,3,2
361,603,5
875,753,3
101,546,4
936,249,5
407,739,3
833,240,4
709,431,5
919,1012,4
901,35,4
345,974,3
633,77,3
880,734,3
442,268,4
838,12,4
851,881,3
766,672,3
907,198,5
627,28,3
786,696,3
896,474,3
684,67,3
394,69,5
293,185,5
289,121,3
804,432,3
699,50,3
447,25,4
815,65,5
603,222,4
632,693,2
804,265,4
788,270,2
119,751,3
804,173,4
747,86,5
885,946,3
791,9,5
274,629,5
918,179,2
894,744,3
393,398,4
618,99,3
870,471,4
758,364,4
156,157,4
498,9,2
931,116,4
655,566,3
889,97,3
924,202,4
600,373,3
897,73,3
749,9,3
218,663,3
592,1258,1
486,831,3
880,88,3
690,73,2
940,174,4
623,202,1
711,189,5
736,286,4
709,1218,4
321,603,5
128,468,1
437,121,3
878,317,4
474,929,3
541,110,4
766,402,3
102,785,2
890,737,3
837,1047,1
721,323,3
880,405,4
870,641,4
700,169,3
535,25,4
128,229,2
712,66,5
870,192,5
417,268,4
664,611,5
334,1202,4
757,175,3
896,1078,3
693,697,4
655,658,3
907,713,5
684,1301,3
937,297,4
487,431,3
846,179,5
805,772,3
411,8,3
867,207,5
887,760,5
615,168,5
474,582,5
825,235,3
409,475,4
827,301,4
648,197,3
459,105,4
747,39,4
423,339,2
881,106,4
437,511,5
434,15,3
671,17,4
207,73,3
757,276,4
843,275,3
572,14,4
586,218,3
764,89,4
815,650,2
911,404,3
897,97,5
716,122,2
433,205,3
751,179,4
716,175,2
513,841,4
932,238,3
940,319,2
184,238,4
504,185,5
693,649,2
719,620,4
299,1300,2
347,123,3
870,302,4
846,143,5
783,331,3
267,233,4
678,515,4
751,215,4
674,539,1
134,269,3
215,181,4
624,307,3
815,631,4
701,275,5
880,365,2
751,117,4
788,79,4
863,339,3
587,914,4
763,730,5
654,291,4
853,299,4
923,288,5
640,184,5
828,60,4
796,316,5
880,768,2
907,729,5
719,97,3
887,252,4
129,990,2
665,126,4
787,352,2
135,554,3
659,241,3
788,363,2
817,289,2
435,549,3
629,144,5
543,463,3
838,408,4
234,611,5
537,948,1
847,456,1
790,585,2
727,39,2
443,175,2
912,482,5
887,926,5
815,163,4
256,245,4
911,204,4
592,1016,4
682,1178,1
707,200,2
795,121,3
363,176,4
627,1478,3
700,73,3
694,215,3
758,1143,5
537,508,4
897,183,5
883,227,3
454,252,2
198,526,4
326,178,5
914,451,2
788,436,3
622,1407,1
880,719,3
908,488,4
724,1234,1
868,180,4
682,678,1
263,323,1
823,8,5
930,283,4
451,988,1
223,405,1
846,23,4
821,476,4
503,183,5
666,273,3
913,530,2
771,304,5
173,301,5
788,97,3
907,1119,5
373,1530,2
201,770,3
908,479,4
943,1011,2
571,484,4
916,154,4
694,451,4
536,378,5
920,682,3
630,357,3
620,1066,5
542,95,3
711,116,5
778,200,5
812,678,4
642,136,3
885,196,3
537,639,2
889,512,5
398,705,5
707,4,3
621,1035,4
313,511,4
429,25,4
178,283,5
727,440,1
860,285,5
577,196,5
583,425,5
527,168,5
389,521,3
663,276,3
504,629,4
772,259,2
833,649,3
711,180,4
497,22,5
712,1221,4
267,1145,3
