user_id,age,sex,occupation,movie_id,rating,movie_title
94,26,M,student,218,3,Cape Fear (1991)
1,24,M,technician,209,4,This Is Spinal Tap (1984)
5,33,F,other,209,5,This Is Spinal Tap (1984)
6,42,M,executive,209,4,This Is Spinal Tap (1984)
13,47,M,educator,209,3,This Is Spinal Tap (1984)
16,21,M,entertainment,209,5,This Is Spinal Tap (1984)
18,35,F,other,209,4,This Is Spinal Tap (1984)
22,25,M,writer,209,4,This Is Spinal Tap (1984)
23,30,F,artist,209,5,This Is Spinal Tap (1984)
28,32,M,writer,209,4,This Is Spinal Tap (1984)
41,33,M,engineer,209,4,This Is Spinal Tap (1984)
44,26,M,technician,209,5,This Is Spinal Tap (1984)
48,45,M,administrator,209,5,This Is Spinal Tap (1984)
49,23,F,student,209,5,This Is Spinal Tap (1984)
58,27,M,programmer,209,5,This Is Spinal Tap (1984)
59,49,M,educator,209,5,This Is Spinal Tap (1984)
60,50,M,healthcare,209,5,This Is Spinal Tap (1984)
62,27,F,administrator,209,4,This Is Spinal Tap (1984)
64,32,M,educator,209,5,This Is Spinal Tap (1984)
77,30,M,technician,209,4,This Is Spinal Tap (1984)
85,51,M,educator,209,4,This Is Spinal Tap (1984)
87,47,M,administrator,209,5,This Is Spinal Tap (1984)
90,60,M,educator,209,5,This Is Spinal Tap (1984)
92,32,M,entertainment,209,5,This Is Spinal Tap (1984)
94,26,M,student,209,5,This Is Spinal Tap (1984)
95,31,M,administrator,209,4,This Is Spinal Tap (1984)
98,49,F,executive,209,2,This Is Spinal Tap (1984)
1,24,M,technician,259,1,George of the Jungle (1997)
5,33,F,other,259,1,George of the Jungle (1997)
6,42,M,executive,259,1,George of the Jungle (1997)
7,57,M,administrator,259,3,George of the Jungle (1997)
8,36,M,administrator,259,1,George of the Jungle (1997)
11,39,F,other,259,3,George of the Jungle (1997)
21,26,M,writer,259,2,George of the Jungle (1997)
29,41,M,programmer,259,4,George of the Jungle (1997)
30,7,M,student,259,4,George of the Jungle (1997)
32,28,F,student,259,2,George of the Jungle (1997)
34,38,F,administrator,259,2,George of the Jungle (1997)
35,20,F,homemaker,259,4,George of the Jungle (1997)
38,28,F,other,259,3,George of the Jungle (1997)
40,38,M,scientist,259,2,George of the Jungle (1997)
48,45,M,administrator,259,4,George of the Jungle (1997)
63,31,M,marketing,259,3,George of the Jungle (1997)
83,40,M,other,259,2,George of the Jungle (1997)
85,51,M,educator,259,2,George of the Jungle (1997)
86,26,M,administrator,259,4,George of the Jungle (1997)
90,60,M,educator,259,2,George of the Jungle (1997)
1,24,M,technician,108,5,Kids in the Hall: Brain Candy (1996)
45,29,M,programmer,108,4,Kids in the Hall: Brain Candy (1996)
49,23,F,student,108,2,Kids in the Hall: Brain Candy (1996)
63,31,M,marketing,108,2,Kids in the Hall: Brain Candy (1996)
75,24,M,entertainment,108,4,Kids in the Hall: Brain Candy (1996)
85,51,M,educator,108,2,Kids in the Hall: Brain Candy (1996)
92,32,M,entertainment,108,2,Kids in the Hall: Brain Candy (1996)
1,24,M,technician,262,3,In the Company of Men (1997)
13,47,M,educator,262,4,In the Company of Men (1997)
21,26,M,writer,262,4,In the Company of Men (1997)
31,24,M,artist,262,5,In the Company of Men (1997)
46,27,F,marketing,262,5,In the Company of Men (1997)
47,53,M,marketing,262,5,In the Company of Men (1997)
49,23,F,student,262,5,In the Company of Men (1997)
63,31,M,marketing,262,4,In the Company of Men (1997)
79,39,F,administrator,262,5,In the Company of Men (1997)
1,24,M,technician,12,5,"Usual Suspects, The (1995)"
6,42,M,executive,12,4,"Usual Suspects, The (1995)"
7,57,M,administrator,12,5,"Usual Suspects, The (1995)"
10,53,M,lawyer,12,5,"Usual Suspects, The (1995)"
11,39,F,other,12,2,"Usual Suspects, The (1995)"
13,47,M,educator,12,5,"Usual Suspects, The (1995)"
14,45,M,scientist,12,5,"Usual Suspects, The (1995)"
16,21,M,entertainment,12,5,"Usual Suspects, The (1995)"
18,35,F,other,12,5,"Usual Suspects, The (1995)"
24,21,F,artist,12,5,"Usual Suspects, The (1995)"
28,32,M,writer,12,4,"Usual Suspects, The (1995)"
29,41,M,programmer,12,5,"Usual Suspects, The (1995)"
42,30,M,administrator,12,4,"Usual Suspects, The (1995)"
43,29,F,librarian,12,5,"Usual Suspects, The (1995)"
49,23,F,student,12,4,"Usual Suspects, The (1995)"
58,27,M,programmer,12,5,"Usual Suspects, The (1995)"
59,49,M,educator,12,5,"Usual Suspects, The (1995)"
60,50,M,healthcare,12,4,"Usual Suspects, The (1995)"
62,27,F,administrator,12,4,"Usual Suspects, The (1995)"
64,32,M,educator,12,5,"Usual Suspects, The (1995)"
69,24,M,engineer,12,5,"Usual Suspects, The (1995)"
72,48,F,administrator,12,5,"Usual Suspects, The (1995)"
73,24,M,student,12,5,"Usual Suspects, The (1995)"
76,20,M,student,12,3,"Usual Suspects, The (1995)"
84,32,M,executive,12,5,"Usual Suspects, The (1995)"
90,60,M,educator,12,5,"Usual Suspects, The (1995)"
92,32,M,entertainment,12,5,"Usual Suspects, The (1995)"
94,26,M,student,12,4,"Usual Suspects, The (1995)"
99,20,M,student,12,5,"Usual Suspects, The (1995)"
1,24,M,technician,14,5,"Postino, Il (1994)"
2,53,F,other,14,4,"Postino, Il (1994)"
6,42,M,executive,14,5,"Postino, Il (1994)"
13,47,M,educator,14,4,"Postino, Il (1994)"
14,45,M,scientist,14,3,"Postino, Il (1994)"
15,49,F,educator,14,4,"Postino, Il (1994)"
18,35,F,other,14,5,"Postino, Il (1994)"
23,30,F,artist,14,4,"Postino, Il (1994)"
26,49,M,engineer,14,3,"Postino, Il (1994)"
43,29,F,librarian,14,2,"Postino, Il (1994)"
59,49,M,educator,14,5,"Postino, Il (1994)"
62,27,F,administrator,14,4,"Postino, Il (1994)"
63,31,M,marketing,14,4,"Postino, Il (1994)"
71,39,M,scientist,14,5,"Postino, Il (1994)"
82,50,M,programmer,14,4,"Postino, Il (1994)"
85,51,M,educator,14,4,"Postino, Il (1994)"
89,43,F,administrator,14,4,"Postino, Il (1994)"
90,60,M,educator,14,5,"Postino, Il (1994)"
93,48,M,executive,14,4,"Postino, Il (1994)"
95,31,M,administrator,14,5,"Postino, Il (1994)"
1,24,M,technician,97,3,Dances with Wolves (1990)
7,57,M,administrator,97,5,Dances with Wolves (1990)
11,39,F,other,97,4,Dances with Wolves (1990)
12,28,F,other,97,5,Dances with Wolves (1990)
13,47,M,educator,97,4,Dances with Wolves (1990)
18,35,F,other,97,4,Dances with Wolves (1990)
24,21,F,artist,97,4,Dances with Wolves (1990)
38,28,F,other,97,5,Dances with Wolves (1990)
41,33,M,engineer,97,3,Dances with Wolves (1990)
42,30,M,administrator,97,3,Dances with Wolves (1990)
43,29,F,librarian,97,5,Dances with Wolves (1990)
44,26,M,technician,97,2,Dances with Wolves (1990)
56,25,M,librarian,97,3,Dances with Wolves (1990)
59,49,M,educator,97,5,Dances with Wolves (1990)
60,50,M,healthcare,97,3,Dances with Wolves (1990)
62,27,F,administrator,97,2,Dances with Wolves (1990)
64,32,M,educator,97,3,Dances with Wolves (1990)
65,51,F,educator,97,5,Dances with Wolves (1990)
72,48,F,administrator,97,4,Dances with Wolves (1990)
77,30,M,technician,97,2,Dances with Wolves (1990)
82,50,M,programmer,97,4,Dances with Wolves (1990)
83,40,M,other,97,4,Dances with Wolves (1990)
85,51,M,educator,97,2,Dances with Wolves (1990)
87,47,M,administrator,97,5,Dances with Wolves (1990)
90,60,M,educator,97,5,Dances with Wolves (1990)
91,55,M,marketing,97,5,Dances with Wolves (1990)
94,26,M,student,97,4,Dances with Wolves (1990)
95,31,M,administrator,97,4,Dances with Wolves (1990)
97,43,M,artist,97,5,Dances with Wolves (1990)
1,24,M,technician,44,5,Dolores Claiborne (1994)
7,57,M,administrator,44,5,Dolores Claiborne (1994)
42,30,M,administrator,44,3,Dolores Claiborne (1994)
56,25,M,librarian,44,4,Dolores Claiborne (1994)
59,49,M,educator,44,4,Dolores Claiborne (1994)
62,27,F,administrator,44,3,Dolores Claiborne (1994)
92,32,M,entertainment,44,3,Dolores Claiborne (1994)
1,24,M,technician,53,3,Natural Born Killers (1994)
7,57,M,administrator,53,5,Natural Born Killers (1994)
13,47,M,educator,53,1,Natural Born Killers (1994)
21,26,M,writer,53,4,Natural Born Killers (1994)
22,25,M,writer,53,3,Natural Born Killers (1994)
49,23,F,student,53,4,Natural Born Killers (1994)
56,25,M,librarian,53,3,Natural Born Killers (1994)
59,49,M,educator,53,5,Natural Born Killers (1994)
62,27,F,administrator,53,2,Natural Born Killers (1994)
85,51,M,educator,53,3,Natural Born Killers (1994)
92,32,M,entertainment,53,3,Natural Born Killers (1994)
94,26,M,student,53,4,Natural Born Killers (1994)
1,24,M,technician,163,4,"Return of the Pink Panther, The (1974)"
5,33,F,other,163,5,"Return of the Pink Panther, The (1974)"
7,57,M,administrator,163,4,"Return of the Pink Panther, The (1974)"
13,47,M,educator,163,3,"Return of the Pink Panther, The (1974)"
22,25,M,writer,163,1,"Return of the Pink Panther, The (1974)"
44,26,M,technician,163,4,"Return of the Pink Panther, The (1974)"
60,50,M,healthcare,163,4,"Return of the Pink Panther, The (1974)"
85,51,M,educator,163,3,"Return of the Pink Panther, The (1974)"
87,47,M,administrator,163,4,"Return of the Pink Panther, The (1974)"
98,49,F,executive,163,3,"Return of the Pink Panther, The (1974)"
1,24,M,technician,210,4,Indiana Jones and the Last Crusade (1989)
4,24,M,technician,210,3,Indiana Jones and the Last Crusade (1989)
5,33,F,other,210,3,Indiana Jones and the Last Crusade (1989)
7,57,M,administrator,210,4,Indiana Jones and the Last Crusade (1989)
8,36,M,administrator,210,4,Indiana Jones and the Last Crusade (1989)
13,47,M,educator,210,3,Indiana Jones and the Last Crusade (1989)
14,45,M,scientist,210,5,Indiana Jones and the Last Crusade (1989)
18,35,F,other,210,5,Indiana Jones and the Last Crusade (1989)
19,40,M,librarian,210,3,Indiana Jones and the Last Crusade (1989)
20,42,F,homemaker,210,4,Indiana Jones and the Last Crusade (1989)
22,25,M,writer,210,3,Indiana Jones and the Last Crusade (1989)
37,23,M,student,210,4,Indiana Jones and the Last Crusade (1989)
42,30,M,administrator,210,5,Indiana Jones and the Last Crusade (1989)
43,29,F,librarian,210,5,Indiana Jones and the Last Crusade (1989)
48,45,M,administrator,210,3,Indiana Jones and the Last Crusade (1989)
51,28,M,educator,210,4,Indiana Jones and the Last Crusade (1989)
56,25,M,librarian,210,5,Indiana Jones and the Last Crusade (1989)
58,27,M,programmer,210,4,Indiana Jones and the Last Crusade (1989)
59,49,M,educator,210,4,Indiana Jones and the Last Crusade (1989)
60,50,M,healthcare,210,4,Indiana Jones and the Last Crusade (1989)
62,27,F,administrator,210,4,Indiana Jones and the Last Crusade (1989)
64,32,M,educator,210,3,Indiana Jones and the Last Crusade (1989)
65,51,F,educator,210,4,Indiana Jones and the Last Crusade (1989)
70,27,M,engineer,210,4,Indiana Jones and the Last Crusade (1989)
72,48,F,administrator,210,4,Indiana Jones and the Last Crusade (1989)
77,30,M,technician,210,3,Indiana Jones and the Last Crusade (1989)
81,21,M,student,210,4,Indiana Jones and the Last Crusade (1989)
83,40,M,other,210,5,Indiana Jones and the Last Crusade (1989)
85,51,M,educator,210,3,Indiana Jones and the Last Crusade (1989)
87,47,M,administrator,210,5,Indiana Jones and the Last Crusade (1989)
91,55,M,marketing,210,5,Indiana Jones and the Last Crusade (1989)
92,32,M,entertainment,210,4,Indiana Jones and the Last Crusade (1989)
94,26,M,student,210,4,Indiana Jones and the Last Crusade (1989)
95,31,M,administrator,210,5,Indiana Jones and the Last Crusade (1989)
98,49,F,executive,210,4,Indiana Jones and the Last Crusade (1989)
99,20,M,student,210,5,Indiana Jones and the Last Crusade (1989)
1,24,M,technician,184,4,Army of Darkness (1993)
13,47,M,educator,184,1,Army of Darkness (1993)
21,26,M,writer,184,4,Army of Darkness (1993)
22,25,M,writer,184,5,Army of Darkness (1993)
28,32,M,writer,184,4,Army of Darkness (1993)
51,28,M,educator,184,3,Army of Darkness (1993)
56,25,M,librarian,184,4,Army of Darkness (1993)
59,49,M,educator,184,4,Army of Darkness (1993)
64,32,M,educator,184,4,Army of Darkness (1993)
92,32,M,entertainment,184,3,Army of Darkness (1993)
94,26,M,student,184,2,Army of Darkness (1993)
1,24,M,technician,157,4,Platoon (1986)
7,57,M,administrator,157,5,Platoon (1986)
10,53,M,lawyer,157,5,Platoon (1986)
12,28,F,other,157,5,Platoon (1986)
13,47,M,educator,157,3,Platoon (1986)
18,35,F,other,157,3,Platoon (1986)
44,26,M,technician,157,4,Platoon (1986)
62,27,F,administrator,157,3,Platoon (1986)
64,32,M,educator,157,4,Platoon (1986)
85,51,M,educator,157,3,Platoon (1986)
87,47,M,administrator,157,3,Platoon (1986)
92,32,M,entertainment,157,4,Platoon (1986)
94,26,M,student,157,5,Platoon (1986)
1,24,M,technician,201,3,Evil Dead II (1987)
7,57,M,administrator,201,2,Evil Dead II (1987)
9,29,M,student,201,5,Evil Dead II (1987)
13,47,M,educator,201,1,Evil Dead II (1987)
19,40,M,librarian,201,3,Evil Dead II (1987)
21,26,M,writer,201,5,Evil Dead II (1987)
22,25,M,writer,201,4,Evil Dead II (1987)
28,32,M,writer,201,3,Evil Dead II (1987)
44,26,M,technician,201,2,Evil Dead II (1987)
56,25,M,librarian,201,4,Evil Dead II (1987)
59,49,M,educator,201,4,Evil Dead II (1987)
77,30,M,technician,201,4,Evil Dead II (1987)
87,47,M,administrator,201,2,Evil Dead II (1987)
92,32,M,entertainment,201,3,Evil Dead II (1987)
94,26,M,student,201,4,Evil Dead II (1987)
99,20,M,student,201,3,Evil Dead II (1987)
1,24,M,technician,150,5,Swingers (1996)
13,47,M,educator,150,5,Swingers (1996)
17,30,M,programmer,150,5,Swingers (1996)
26,49,M,engineer,150,3,Swingers (1996)
58,27,M,programmer,150,4,Swingers (1996)
63,31,M,marketing,150,4,Swingers (1996)
69,24,M,engineer,150,5,Swingers (1996)
70,27,M,engineer,150,3,Swingers (1996)
74,39,M,scientist,150,3,Swingers (1996)
76,20,M,student,150,5,Swingers (1996)
79,39,F,administrator,150,3,Swingers (1996)
81,21,M,student,150,3,Swingers (1996)
85,51,M,educator,150,3,Swingers (1996)
89,43,F,administrator,150,5,Swingers (1996)
90,60,M,educator,150,3,Swingers (1996)
1,24,M,technician,183,5,Alien (1979)
5,33,F,other,183,4,Alien (1979)
6,42,M,executive,183,4,Alien (1979)
7,57,M,administrator,183,4,Alien (1979)
8,36,M,administrator,183,5,Alien (1979)
10,53,M,lawyer,183,5,Alien (1979)
13,47,M,educator,183,4,Alien (1979)
16,21,M,entertainment,183,5,Alien (1979)
23,30,F,artist,183,3,Alien (1979)
25,39,M,engineer,183,4,Alien (1979)
37,23,M,student,183,4,Alien (1979)
42,30,M,administrator,183,4,Alien (1979)
44,26,M,technician,183,4,Alien (1979)
48,45,M,administrator,183,5,Alien (1979)
56,25,M,librarian,183,5,Alien (1979)
59,49,M,educator,183,5,Alien (1979)
60,50,M,healthcare,183,5,Alien (1979)
62,27,F,administrator,183,4,Alien (1979)
64,32,M,educator,183,5,Alien (1979)
70,27,M,engineer,183,4,Alien (1979)
73,24,M,student,183,4,Alien (1979)
77,30,M,technician,183,5,Alien (1979)
82,50,M,programmer,183,3,Alien (1979)
87,47,M,administrator,183,4,Alien (1979)
91,55,M,marketing,183,5,Alien (1979)
92,32,M,entertainment,183,4,Alien (1979)
94,26,M,student,183,5,Alien (1979)
95,31,M,administrator,183,5,Alien (1979)
96,25,F,artist,183,4,Alien (1979)
97,43,M,artist,183,5,Alien (1979)
1,24,M,technician,248,4,Grosse Pointe Blank (1997)
6,42,M,executive,248,3,Grosse Pointe Blank (1997)
15,49,F,educator,248,1,Grosse Pointe Blank (1997)
26,49,M,engineer,248,3,Grosse Pointe Blank (1997)
32,28,F,student,248,4,Grosse Pointe Blank (1997)
43,29,F,librarian,248,4,Grosse Pointe Blank (1997)
57,16,M,none,248,5,Grosse Pointe Blank (1997)
58,27,M,programmer,248,4,Grosse Pointe Blank (1997)
66,23,M,student,248,4,Grosse Pointe Blank (1997)
71,39,M,scientist,248,3,Grosse Pointe Blank (1997)
83,40,M,other,248,3,Grosse Pointe Blank (1997)
92,32,M,entertainment,248,4,Grosse Pointe Blank (1997)
94,26,M,student,248,4,Grosse Pointe Blank (1997)
1,24,M,technician,208,5,Young Frankenstein (1974)
5,33,F,other,208,4,Young Frankenstein (1974)
6,42,M,executive,208,4,Young Frankenstein (1974)
7,57,M,administrator,208,5,Young Frankenstein (1974)
11,39,F,other,208,4,Young Frankenstein (1974)
13,47,M,educator,208,5,Young Frankenstein (1974)
16,21,M,entertainment,208,5,Young Frankenstein (1974)
18,35,F,other,208,4,Young Frankenstein (1974)
20,42,F,homemaker,208,2,Young Frankenstein (1974)
22,25,M,writer,208,5,Young Frankenstein (1974)
25,39,M,engineer,208,4,Young Frankenstein (1974)
43,29,F,librarian,208,5,Young Frankenstein (1974)
44,26,M,technician,208,4,Young Frankenstein (1974)
49,23,F,student,208,4,Young Frankenstein (1974)
59,49,M,educator,208,5,Young Frankenstein (1974)
60,50,M,healthcare,208,5,Young Frankenstein (1974)
70,27,M,engineer,208,4,Young Frankenstein (1974)
80,34,F,administrator,208,5,Young Frankenstein (1974)
82,50,M,programmer,208,3,Young Frankenstein (1974)
85,51,M,educator,208,5,Young Frankenstein (1974)
87,47,M,administrator,208,5,Young Frankenstein (1974)
90,60,M,educator,208,3,Young Frankenstein (1974)
92,32,M,entertainment,208,4,Young Frankenstein (1974)
94,26,M,student,208,4,Young Frankenstein (1974)
95,31,M,administrator,208,4,Young Frankenstein (1974)
97,43,M,artist,208,5,Young Frankenstein (1974)
1,24,M,technician,128,4,Supercop (1992)
13,47,M,educator,128,1,Supercop (1992)
22,25,M,writer,128,5,Supercop (1992)
60,50,M,healthcare,128,3,Supercop (1992)
62,27,F,administrator,128,2,Supercop (1992)
70,27,M,engineer,128,4,Supercop (1992)
87,47,M,administrator,128,3,Supercop (1992)
95,31,M,administrator,128,3,Supercop (1992)
1,24,M,technician,242,5,Kolya (1996)
2,53,F,other,242,5,Kolya (1996)
6,42,M,executive,242,4,Kolya (1996)
9,29,M,student,242,4,Kolya (1996)
12,28,F,other,242,5,Kolya (1996)
13,47,M,educator,242,2,Kolya (1996)
14,45,M,scientist,242,4,Kolya (1996)
18,35,F,other,242,5,Kolya (1996)
21,26,M,writer,242,3,Kolya (1996)
30,7,M,student,242,5,Kolya (1996)
34,38,F,administrator,242,5,Kolya (1996)
35,20,F,homemaker,242,2,Kolya (1996)
40,38,M,scientist,242,4,Kolya (1996)
63,31,M,marketing,242,3,Kolya (1996)
86,26,M,administrator,242,4,Kolya (1996)
90,60,M,educator,242,4,Kolya (1996)
1,24,M,technician,148,2,"Ghost and the Darkness, The (1996)"
15,49,F,educator,148,3,"Ghost and the Darkness, The (1996)"
20,42,F,homemaker,148,5,"Ghost and the Darkness, The (1996)"
21,26,M,writer,148,1,"Ghost and the Darkness, The (1996)"
26,49,M,engineer,148,3,"Ghost and the Darkness, The (1996)"
27,40,F,librarian,148,3,"Ghost and the Darkness, The (1996)"
44,26,M,technician,148,4,"Ghost and the Darkness, The (1996)"
49,23,F,student,148,1,"Ghost and the Darkness, The (1996)"
51,28,M,educator,148,3,"Ghost and the Darkness, The (1996)"
54,22,M,executive,148,3,"Ghost and the Darkness, The (1996)"
59,49,M,educator,148,3,"Ghost and the Darkness, The (1996)"
84,32,M,executive,148,4,"Ghost and the Darkness, The (1996)"
90,60,M,educator,148,2,"Ghost and the Darkness, The (1996)"
92,32,M,entertainment,148,2,"Ghost and the Darkness, The (1996)"
1,24,M,technician,112,1,Flipper (1996)
38,28,F,other,112,5,Flipper (1996)
82,50,M,programmer,112,1,Flipper (1996)
1,24,M,technician,193,4,"Right Stuff, The (1983)"
6,42,M,executive,193,3,"Right Stuff, The (1983)"
7,57,M,administrator,193,5,"Right Stuff, The (1983)"
13,47,M,educator,193,5,"Right Stuff, The (1983)"
18,35,F,other,193,5,"Right Stuff, The (1983)"
44,26,M,technician,193,3,"Right Stuff, The (1983)"
48,45,M,administrator,193,2,"Right Stuff, The (1983)"
56,25,M,librarian,193,5,"Right Stuff, The (1983)"
58,27,M,programmer,193,3,"Right Stuff, The (1983)"
59,49,M,educator,193,4,"Right Stuff, The (1983)"
70,27,M,engineer,193,4,"Right Stuff, The (1983)"
85,51,M,educator,193,3,"Right Stuff, The (1983)"
90,60,M,educator,193,4,"Right Stuff, The (1983)"
91,55,M,marketing,193,3,"Right Stuff, The (1983)"
92,32,M,entertainment,193,4,"Right Stuff, The (1983)"
94,26,M,student,193,5,"Right Stuff, The (1983)"
95,31,M,administrator,193,3,"Right Stuff, The (1983)"
97,43,M,artist,193,4,"Right Stuff, The (1983)"
1,24,M,technician,264,2,Mimic (1997)
3,23,M,writer,264,2,Mimic (1997)
4,24,M,technician,264,3,Mimic (1997)
7,57,M,administrator,264,4,Mimic (1997)
13,47,M,educator,264,4,Mimic (1997)
21,26,M,writer,264,3,Mimic (1997)
29,41,M,programmer,264,3,Mimic (1997)
35,20,F,homemaker,264,2,Mimic (1997)
57,16,M,none,264,2,Mimic (1997)
70,27,M,engineer,264,4,Mimic (1997)
76,20,M,student,264,3,Mimic (1997)
91,55,M,marketing,264,4,Mimic (1997)
1,24,M,technician,219,1,"Nightmare on Elm Street, A (1984)"
5,33,F,other,219,3,"Nightmare on Elm Street, A (1984)"
7,57,M,administrator,219,1,"Nightmare on Elm Street, A (1984)"
13,47,M,educator,219,1,"Nightmare on Elm Street, A (1984)"
21,26,M,writer,219,5,"Nightmare on Elm Street, A (1984)"
23,30,F,artist,219,1,"Nightmare on Elm Street, A (1984)"
28,32,M,writer,219,5,"Nightmare on Elm Street, A (1984)"
42,30,M,administrator,219,1,"Nightmare on Elm Street, A (1984)"
49,23,F,student,219,1,"Nightmare on Elm Street, A (1984)"
56,25,M,librarian,219,5,"Nightmare on Elm Street, A (1984)"
59,49,M,educator,219,5,"Nightmare on Elm Street, A (1984)"
92,32,M,entertainment,219,4,"Nightmare on Elm Street, A (1984)"
94,26,M,student,219,4,"Nightmare on Elm Street, A (1984)"
95,31,M,administrator,219,4,"Nightmare on Elm Street, A (1984)"
1,24,M,technician,232,3,Young Guns (1988)
7,57,M,administrator,232,3,Young Guns (1988)
13,47,M,educator,232,3,Young Guns (1988)
56,25,M,librarian,232,4,Young Guns (1988)
59,49,M,educator,232,3,Young Guns (1988)
62,27,F,administrator,232,3,Young Guns (1988)
64,32,M,educator,232,2,Young Guns (1988)
85,51,M,educator,232,3,Young Guns (1988)
87,47,M,administrator,232,3,Young Guns (1988)
94,26,M,student,232,3,Young Guns (1988)
95,31,M,administrator,232,4,Young Guns (1988)
99,20,M,student,232,4,Young Guns (1988)
1,24,M,technician,236,4,Citizen Ruth (1996)
18,35,F,other,236,3,Citizen Ruth (1996)
69,24,M,engineer,236,4,Citizen Ruth (1996)
79,39,F,administrator,236,5,Citizen Ruth (1996)
89,43,F,administrator,236,5,Citizen Ruth (1996)
1,24,M,technician,252,2,"Lost World: Jurassic Park, The (1997)"
15,49,F,educator,252,2,"Lost World: Jurassic Park, The (1997)"
20,42,F,homemaker,252,4,"Lost World: Jurassic Park, The (1997)"
26,49,M,engineer,252,3,"Lost World: Jurassic Park, The (1997)"
30,7,M,student,252,3,"Lost World: Jurassic Park, The (1997)"
38,28,F,other,252,5,"Lost World: Jurassic Park, The (1997)"
43,29,F,librarian,252,4,"Lost World: Jurassic Park, The (1997)"
44,26,M,technician,252,2,"Lost World: Jurassic Park, The (1997)"
54,22,M,executive,252,3,"Lost World: Jurassic Park, The (1997)"
57,16,M,none,252,2,"Lost World: Jurassic Park, The (1997)"
62,27,F,administrator,252,3,"Lost World: Jurassic Park, The (1997)"
77,30,M,technician,252,1,"Lost World: Jurassic Park, The (1997)"
83,40,M,other,252,4,"Lost World: Jurassic Park, The (1997)"
87,47,M,administrator,252,3,"Lost World: Jurassic Park, The (1997)"
92,32,M,entertainment,252,4,"Lost World: Jurassic Park, The (1997)"
1,24,M,technician,200,3,"Shining, The (1980)"
5,33,F,other,200,2,"Shining, The (1980)"
6,42,M,executive,200,3,"Shining, The (1980)"
7,57,M,administrator,200,5,"Shining, The (1980)"
10,53,M,lawyer,200,5,"Shining, The (1980)"
12,28,F,other,200,1,"Shining, The (1980)"
13,47,M,educator,200,3,"Shining, The (1980)"
16,21,M,entertainment,200,5,"Shining, The (1980)"
18,35,F,other,200,3,"Shining, The (1980)"
21,26,M,writer,200,5,"Shining, The (1980)"
24,21,F,artist,200,5,"Shining, The (1980)"
28,32,M,writer,200,2,"Shining, The (1980)"
38,28,F,other,200,5,"Shining, The (1980)"
44,26,M,technician,200,4,"Shining, The (1980)"
49,23,F,student,200,3,"Shining, The (1980)"
56,25,M,librarian,200,4,"Shining, The (1980)"
58,27,M,programmer,200,3,"Shining, The (1980)"
59,49,M,educator,200,5,"Shining, The (1980)"
60,50,M,healthcare,200,4,"Shining, The (1980)"
76,20,M,student,200,5,"Shining, The (1980)"
92,32,M,entertainment,200,3,"Shining, The (1980)"
94,26,M,student,200,4,"Shining, The (1980)"
95,31,M,administrator,200,2,"Shining, The (1980)"
96,25,F,artist,200,5,"Shining, The (1980)"
1,24,M,technician,180,3,Apocalypse Now (1979)
6,42,M,executive,180,4,Apocalypse Now (1979)
7,57,M,administrator,180,5,Apocalypse Now (1979)
10,53,M,lawyer,180,5,Apocalypse Now (1979)
11,39,F,other,180,2,Apocalypse Now (1979)
13,47,M,educator,180,5,Apocalypse Now (1979)
16,21,M,entertainment,180,5,Apocalypse Now (1979)
18,35,F,other,180,4,Apocalypse Now (1979)
24,21,F,artist,180,5,Apocalypse Now (1979)
29,41,M,programmer,180,4,Apocalypse Now (1979)
41,33,M,engineer,180,5,Apocalypse Now (1979)
59,49,M,educator,180,4,Apocalypse Now (1979)
60,50,M,healthcare,180,4,Apocalypse Now (1979)
62,27,F,administrator,180,4,Apocalypse Now (1979)
72,48,F,administrator,180,4,Apocalypse Now (1979)
73,24,M,student,180,4,Apocalypse Now (1979)
85,51,M,educator,180,4,Apocalypse Now (1979)
87,47,M,administrator,180,4,Apocalypse Now (1979)
90,60,M,educator,180,4,Apocalypse Now (1979)
92,32,M,entertainment,180,5,Apocalypse Now (1979)
94,26,M,student,180,5,Apocalypse Now (1979)
95,31,M,administrator,180,3,Apocalypse Now (1979)
1,24,M,technician,250,4,"Fifth Element, The (1997)"
5,33,F,other,250,3,"Fifth Element, The (1997)"
22,25,M,writer,250,5,"Fifth Element, The (1997)"
23,30,F,artist,250,4,"Fifth Element, The (1997)"
26,49,M,engineer,250,3,"Fifth Element, The (1997)"
32,28,F,student,250,4,"Fifth Element, The (1997)"
43,29,F,librarian,250,2,"Fifth Element, The (1997)"
44,26,M,technician,250,5,"Fifth Element, The (1997)"
52,18,F,student,250,3,"Fifth Element, The (1997)"
53,26,M,programmer,250,2,"Fifth Element, The (1997)"
54,22,M,executive,250,4,"Fifth Element, The (1997)"
57,16,M,none,250,3,"Fifth Element, The (1997)"
62,27,F,administrator,250,5,"Fifth Element, The (1997)"
63,31,M,marketing,250,5,"Fifth Element, The (1997)"
77,30,M,technician,250,3,"Fifth Element, The (1997)"
85,51,M,educator,250,3,"Fifth Element, The (1997)"
92,32,M,entertainment,250,4,"Fifth Element, The (1997)"
94,26,M,student,250,4,"Fifth Element, The (1997)"
95,31,M,administrator,250,4,"Fifth Element, The (1997)"
1,24,M,technician,85,3,"Ref, The (1994)"
10,53,M,lawyer,85,4,"Ref, The (1994)"
22,25,M,writer,85,5,"Ref, The (1994)"
49,23,F,student,85,3,"Ref, The (1994)"
