ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
2020-11-17,,Denmark,64551.0,768.0,49961.0
2020-11-17,,Diamond Princess,712.0,13.0,659.0
2020-11-17,,Djibouti,5656.0,61.0,5548.0
2020-11-17,,Dominica,68.0,0.0,41.0
2020-11-17,,Dominican Republic,134697.0,2290.0,110761.0
2020-11-17,,Ecuador,181104.0,13025.0,160639.0
2020-11-17,,Egypt,111284.0,6481.0,101288.0
2020-11-17,,El Salvador,36669.0,1052.0,33064.0
2020-11-17,,Equatorial Guinea,5121.0,85.0,4975.0
2020-11-17,,Eritrea,518.0,0.0,451.0
2020-11-17,,Estonia,8033.0,84.0,4977.0
2020-11-17,,Eswatini,6124.0,119.0,5812.0
2020-11-17,,Ethiopia,103395.0,1588.0,64293.0
2020-11-17,,Fiji,35.0,2.0,32.0
2020-11-17,,Finland,19647.0,371.0,14000.0
2020-11-17,,France,2039938.0,45950.0,121925.0
2020-11-17,,Gabon,9084.0,58.0,8957.0
2020-11-17,,Gambia,3705.0,122.0,3576.0
2020-11-17,,Georgia,85952.0,778.0,68929.0
2020-11-17,,Ghana,50376.0,323.0,48626.0
2020-11-17,,Greece,78825.0,1228.0,23074.0
2020-11-17,,Grenada,33.0,0.0,29.0
2020-11-17,,Guatemala,115730.0,3947.0,105355.0
2020-11-17,,Guinea,12654.0,75.0,11386.0
2020-11-17,,Guinea-Bissau,2419.0,43.0,2255.0
2020-11-17,,Guyana,4890.0,140.0,3930.0
2020-11-17,,Haiti,9191.0,232.0,7820.0
2020-11-17,,Holy See,27.0,0.0,15.0
2020-11-17,,Honduras,103488.0,2839.0,45082.0
2020-11-17,,Hungary,152659.0,3281.0,34185.0
2020-11-17,,Iceland,5215.0,25.0,4888.0
2020-11-17,,Indonesia,474455.0,15393.0,398636.0
2020-11-17,,Iran,788473.0,42461.0,570774.0
2020-11-17,,Iraq,524503.0,11752.0,453025.0
2020-11-17,,Ireland,68686.0,1995.0,23364.0
2020-11-17,,Israel,325790.0,2763.0,313901.0
2020-11-17,,Ivory Coast,21004.0,129.0,20675.0
2020-11-17,,Jamaica,9959.0,231.0,5338.0
2020-11-17,,Jordan,155993.0,1909.0,90267.0
2020-11-17,,Kazakhstan,162555.0,2320.0,140469.0
2020-11-17,,Kenya,71729.0,1302.0,47262.0
2020-11-17,,Kosovo,29805.0,833.0,17541.0
2020-11-17,,Kuwait,137885.0,848.0,129041.0
2020-11-17,,Kyrgyzstan,67469.0,1207.0,58315.0
2020-11-17,,Laos,25.0,0.0,23.0
2020-11-17,,Latvia,10914.0,132.0,1557.0
2020-11-17,,Lebanon,107953.0,839.0,62395.0
2020-11-17,,Lesotho,2052.0,44.0,1223.0
2020-11-17,,Liberia,1512.0,82.0,1318.0
2020-11-17,,Libya,74936.0,1041.0,45371.0
2020-11-17,,Liechtenstein,1002.0,8.0,796.0
2020-11-17,,Lithuania,36876.0,299.0,8566.0
2020-11-17,,Luxembourg,27681.0,240.0,18024.0
2020-11-17,,MS Zaandam,9.0,2.0,0.0
2020-11-17,,Madagascar,17310.0,250.0,16592.0
2020-11-17,,Malawi,5971.0,185.0,5402.0
2020-11-17,,Malaysia,49730.0,318.0,36624.0
2020-11-17,,Maldives,12355.0,45.0,11388.0
2020-11-17,,Mali,3980.0,141.0,2972.0
2020-11-17,,Malta,8247.0,101.0,6049.0
2020-11-17,,Marshall Islands,4.0,0.0,1.0
2020-11-17,,Mauritania,7994.0,165.0,7550.0
2020-11-17,,Mauritius,491.0,10.0,431.0
2020-11-17,,Moldova,90912.0,2054.0,73059.0
2020-11-17,,Monaco,557.0,3.0,467.0
2020-11-17,,Mongolia,455.0,0.0,329.0
2020-11-17,,Montenegro,28392.0,405.0,18121.0
2020-11-17,,Morocco,301604.0,4932.0,247594.0
2020-11-17,,Mozambique,14566.0,118.0,12646.0
2020-11-17,,Namibia,13566.0,140.0,13140.0
2020-11-17,,Nepal,211475.0,1247.0,179242.0
2020-11-17,,New Zealand,2008.0,25.0,1919.0
2020-11-17,,Nicaragua,5725.0,159.0,4225.0
2020-11-17,,Niger,1327.0,70.0,1150.0
2020-11-17,,Nigeria,65457.0,1163.0,61337.0
2020-11-17,,North Macedonia,48613.0,1376.0,28646.0
2020-11-17,,Norway,30114.0,298.0,17998.0
2020-11-17,,Oman,120718.0,1350.0,111446.0
2020-11-17,,Panama,148721.0,2893.0,128242.0
2020-11-17,,Papua New Guinea,602.0,7.0,586.0
2020-11-17,,Paraguay,72857.0,1613.0,52182.0
2020-11-17,,Philippines,410718.0,7862.0,374543.0
2020-11-17,,Poland,752940.0,10848.0,324282.0
2020-11-17,,Portugal,230124.0,3553.0,149445.0
2020-11-17,,Qatar,136222.0,235.0,133217.0
2020-11-17,,Romania,373474.0,9261.0,253244.0
2020-11-17,,Rwanda,5507.0,46.0,5008.0
2020-11-17,,Saint Kitts and Nevis,19.0,0.0,19.0
2020-11-17,,Saint Lucia,178.0,2.0,60.0
2020-11-17,,Saint Vincent and the Grenadines,83.0,0.0,77.0
2020-11-17,,Samoa,0.0,0.0,0.0
2020-11-17,,San Marino,1290.0,42.0,920.0
2020-11-17,,Sao Tome and Principe,967.0,16.0,917.0
2020-11-17,,Saudi Arabia,353918.0,5692.0,341104.0
2020-11-17,,Senegal,15806.0,329.0,15425.0
2020-11-17,,Serbia,92375.0,1054.0,0.0
2020-11-17,,Seychelles,160.0,0.0,157.0
2020-11-17,,Sierra Leone,2392.0,74.0,1823.0
2020-11-17,,Singapore,58130.0,28.0,58039.0
2020-11-17,,Slovakia,88602.0,557.0,33906.0
2020-11-17,,Slovenia,56937.0,876.0,36519.0
2020-11-17,,Solomon Islands,16.0,0.0,5.0
2020-11-17,,Somalia,4382.0,108.0,3384.0
2020-11-17,,South Africa,754256.0,20432.0,696820.0
2020-11-17,,South Korea,29311.0,496.0,25973.0
2020-11-17,,South Sudan,3016.0,59.0,1290.0
2020-11-17,,Sri Lanka,18075.0,66.0,12210.0
2020-11-17,,Sudan,15047.0,1175.0,9609.0
2020-11-17,,Suriname,5278.0,116.0,5157.0
2020-11-17,,Switzerland,274534.0,3664.0,169100.0
2020-11-17,,Syria,6836.0,354.0,2817.0
2020-11-17,,Taiwan,605.0,7.0,539.0
2020-11-17,,Tajikistan,11689.0,85.0,11061.0
2020-11-17,,Tanzania,509.0,21.0,183.0
2020-11-17,,Thailand,3880.0,60.0,3729.0
2020-11-17,,Timor-Leste,30.0,0.0,30.0
2020-11-17,,Togo,2722.0,62.0,2006.0
2020-11-17,,Trinidad and Tobago,6135.0,113.0,5460.0
2020-11-17,,Tunisia,81723.0,2445.0,56748.0
2020-11-17,,Turkey,421413.0,11704.0,359063.0
2020-11-17,,Uganda,16563.0,150.0,8277.0
2020-11-17,,United Arab Emirates,152809.0,538.0,144647.0
2020-11-17,,Uruguay,4208.0,68.0,3348.0
2020-11-17,,Uzbekistan,70648.0,599.0,67927.0
2020-11-17,,Vanuatu,1.0,0.0,0.0
2020-11-17,,Venezuela,98050.0,858.0,93084.0
2020-11-17,,Vietnam,1288.0,35.0,1124.0
2020-11-17,,West Bank and Gaza,64935.0,580.0,55684.0
2020-11-17,,Yemen,2068.0,603.0,1378.0
2020-11-17,,Zambia,17243.0,353.0,16473.0
2020-11-17,,Zimbabwe,8945.0,260.0,8164.0
2020-11-17,Abruzzo,Italy,20552.0,703.0,5841.0
2020-11-17,Acre,Brazil,33475.0,709.0,29721.0
2020-11-17,Adygea Republic,Russia,6975.0,58.0,5686.0
2020-11-17,Aguascalientes,Mexico,11230.0,956.0,0.0
2020-11-17,Aichi,Japan,7913.0,96.0,6490.0
2020-11-17,Akita,Japan,74.0,0.0,66.0
2020-11-17,Alabama,US,220848.0,3301.0,0.0
2020-11-17,Alagoas,Brazil,92815.0,2301.0,89552.0
2020-11-17,Alaska,US,25041.0,100.0,0.0
2020-11-17,Alberta,Canada,40962.0,432.0,30462.0
2020-11-17,Altai Krai,Russia,23154.0,452.0,20361.0
2020-11-17,Altai Republic,Russia,9702.0,20.0,7407.0
2020-11-17,Amapa,Brazil,55382.0,782.0,45751.0
2020-11-17,Amazonas,Brazil,170458.0,4723.0,145075.0
2020-11-17,Amazonas,Colombia,3016.0,122.0,2859.0
2020-11-17,Amazonas,Peru,17452.0,237.0,0.0
2020-11-17,Amur Oblast,Russia,9355.0,77.0,6809.0
2020-11-17,Ancash,Peru,27804.0,1400.0,0.0
2020-11-17,Andalusia,Spain,202491.0,3354.0,10671.0
2020-11-17,Andaman and Nicobar Islands,India,4574.0,61.0,4363.0
2020-11-17,Andhra Pradesh,India,856159.0,6890.0,832284.0
2020-11-17,Anguilla,UK,3.0,0.0,3.0
2020-11-17,Anhui,Mainland China,992.0,6.0,985.0
2020-11-17,Antioquia,Colombia,196075.0,3696.0,183524.0
2020-11-17,Antofagasta,Chile,21897.0,554.0,21105.0
2020-11-17,Antwerp,Belgium,62821.0,0.0,0.0
2020-11-17,Aomori,Japan,280.0,6.0,241.0
2020-11-17,Apurimac,Peru,6206.0,127.0,0.0
2020-11-17,Aragon,Spain,69196.0,2067.0,3772.0
2020-11-17,Arauca,Colombia,3801.0,110.0,3503.0
2020-11-17,Araucania,Chile,15453.0,192.0,14298.0
2020-11-17,Arequipa,Peru,45566.0,1499.0,0.0
2020-11-17,Arica y Parinacota,Chile,10025.0,197.0,9656.0
2020-11-17,Arizona,US,279896.0,6312.0,0.0
2020-11-17,Arkansas,US,135902.0,2245.0,0.0
2020-11-17,Arkhangelsk Oblast,Russia,26639.0,315.0,15665.0
2020-11-17,Aruba,Netherlands,4676.0,44.0,4547.0
2020-11-17,Arunachal Pradesh,India,15904.0,48.0,14644.0
2020-11-17,Assam,India,210696.0,966.0,206401.0
2020-11-17,Astrakhan Oblast,Russia,11797.0,215.0,8449.0
2020-11-17,Asturias,Spain,19414.0,739.0,1063.0
2020-11-17,Atacama,Chile,7998.0,101.0,7840.0
2020-11-17,Atlantico,Colombia,74975.0,3166.0,70813.0
2020-11-17,Australian Capital Territory,Australia,115.0,3.0,111.0
2020-11-17,Ayacucho,Peru,14059.0,344.0,0.0
2020-11-17,Aysen,Chile,1172.0,9.0,1118.0
2020-11-17,Azad Jammu and Kashmir,Pakistan,5640.0,131.0,4147.0
2020-11-17,Baden-Wurttemberg,Germany,120870.0,2333.0,77338.0
2020-11-17,Bahia,Brazil,375374.0,7989.0,360594.0
2020-11-17,Baja California,Mexico,24548.0,4094.0,0.0
2020-11-17,Baja California Sur,Mexico,13561.0,644.0,0.0
2020-11-17,Baleares,Spain,22204.0,397.0,1533.0
2020-11-17,Balochistan,Pakistan,16529.0,156.0,15917.0
2020-11-17,Bashkortostan Republic,Russia,12565.0,69.0,11185.0
2020-11-17,Basilicata,Italy,5375.0,85.0,964.0
2020-11-17,Bayern,Germany,164288.0,3262.0,109022.0
2020-11-17,Beijing,Mainland China,947.0,9.0,933.0
2020-11-17,Belgorod Oblast,Russia,14043.0,67.0,12168.0
2020-11-17,Berlin,Germany,50611.0,394.0,30940.0
2020-11-17,Bermuda,UK,223.0,9.0,189.0
2020-11-17,Bihar,India,227018.0,1194.0,220668.0
2020-11-17,Biobio,Chile,33271.0,555.0,31085.0
2020-11-17,Blekinge,Sweden,1474.0,20.0,0.0
2020-11-17,Bolivar,Colombia,35265.0,879.0,33802.0
2020-11-17,"Bonaire, Sint Eustatius and Saba",Netherlands,157.0,3.0,151.0
2020-11-17,Boyaca,Colombia,18738.0,396.0,16758.0
2020-11-17,Brandenburg,Germany,14288.0,261.0,10289.0
2020-11-17,Bremen,Germany,8457.0,102.0,6233.0
2020-11-17,British Columbia,Canada,23662.0,310.0,16763.0
2020-11-17,British Virgin Islands,UK,71.0,1.0,70.0
2020-11-17,Brussels,Belgium,72985.0,0.0,0.0
2020-11-17,Bryansk Oblast,Russia,15511.0,99.0,11394.0
2020-11-17,Buryatia Republic,Russia,15378.0,295.0,13140.0
2020-11-17,C. Valenciana,Spain,85879.0,2055.0,9970.0
2020-11-17,Cajamarca,Peru,23114.0,548.0,0.0
2020-11-17,Calabria,Italy,11070.0,187.0,3145.0
2020-11-17,Caldas,Colombia,20852.0,390.0,18029.0
2020-11-17,California,US,1054766.0,18362.0,0.0
2020-11-17,Callao,Peru,39343.0,1875.0,0.0
2020-11-17,Campania,Italy,118285.0,1085.0,24474.0
2020-11-17,Campeche,Mexico,6651.0,889.0,0.0
2020-11-17,Canarias,Spain,19456.0,318.0,1537.0
2020-11-17,Cantabria,Spain,13473.0,282.0,2287.0
2020-11-17,Capital District,Colombia,349474.0,8155.0,323887.0
2020-11-17,Caqueta,Colombia,12612.0,438.0,11432.0
2020-11-17,Casanare,Colombia,6122.0,133.0,5545.0
2020-11-17,Castilla - La Mancha,Spain,78735.0,3584.0,6392.0
2020-11-17,Castilla y Leon,Spain,109973.0,4188.0,8716.0
2020-11-17,Catalonia,Spain,285993.0,7410.0,26203.0
2020-11-17,Cauca,Colombia,14821.0,410.0,13380.0
2020-11-17,Cayman Islands,UK,257.0,2.0,241.0
2020-11-17,Ceara,Brazil,287242.0,9448.0,243267.0
2020-11-17,Cesar,Colombia,28061.0,865.0,25755.0
2020-11-17,Ceuta,Spain,2533.0,46.0,163.0
2020-11-17,Chandigarh,India,16022.0,252.0,14744.0
2020-11-17,Channel Islands,UK,1046.0,48.0,818.0
2020-11-17,Chechen Republic,Russia,3254.0,52.0,2229.0
2020-11-17,Chelyabinsk Oblast,Russia,22194.0,174.0,20490.0
2020-11-17,Cherkasy Oblast,Ukraine,14233.0,146.0,7354.0
2020-11-17,Chernihiv Oblast,Ukraine,12120.0,89.0,3604.0
2020-11-17,Chernivtsi Oblast,Ukraine,28692.0,565.0,12262.0
2020-11-17,Chhattisgarh,India,213365.0,2623.0,192181.0
2020-11-17,Chiapas,Mexico,7628.0,1170.0,0.0
2020-11-17,Chiba,Japan,5938.0,84.0,5190.0
2020-11-17,Chihuahua,Mexico,25344.0,2815.0,0.0
2020-11-17,Choco,Colombia,4426.0,163.0,4133.0
2020-11-17,Chongqing,Mainland China,589.0,6.0,583.0
2020-11-17,Chukotka Autonomous Okrug,Russia,300.0,3.0,244.0
2020-11-17,Chuvashia Republic,Russia,11108.0,203.0,9720.0
2020-11-17,Ciudad de Mexico,Mexico,180621.0,12707.0,0.0
2020-11-17,Coahuila,Mexico,37797.0,2862.0,0.0
2020-11-17,Colima,Mexico,6932.0,732.0,0.0
2020-11-17,Colorado,US,172044.0,2608.0,0.0
2020-11-17,Connecticut,US,94986.0,4771.0,0.0
2020-11-17,Coquimbo,Chile,12853.0,261.0,12523.0
2020-11-17,Cordoba,Colombia,27587.0,1637.0,24902.0
2020-11-17,Crimea Republic*,Ukraine,12522.0,216.0,8080.0
2020-11-17,Cundinamarca,Colombia,47958.0,1335.0,44354.0
2020-11-17,Curacao,Netherlands,1415.0,2.0,946.0
2020-11-17,Cusco,Peru,23298.0,474.0,0.0
2020-11-17,Dadra and Nagar Haveli and Daman and Diu,India,3297.0,2.0,3274.0
2020-11-17,Dagestan Republic,Russia,17619.0,850.0,15781.0
2020-11-17,Dalarna,Sweden,4888.0,186.0,0.0
2020-11-17,Delaware,US,29552.0,739.0,0.0
2020-11-17,Delhi,India,495598.0,7812.0,445782.0
2020-11-17,Diamond Princess cruise ship,Canada,0.0,1.0,0.0
2020-11-17,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-11-17,District of Columbia,US,19309.0,660.0,0.0
2020-11-17,Distrito Federal,Brazil,221031.0,3837.0,211948.0
2020-11-17,Dnipropetrovsk Oblast,Ukraine,22877.0,600.0,9510.0
2020-11-17,Donetsk Oblast,Ukraine,17713.0,267.0,7484.0
2020-11-17,Drenthe,Netherlands,6671.0,98.0,0.0
2020-11-17,Durango,Mexico,17677.0,983.0,0.0
2020-11-17,East Flanders,Belgium,48987.0,0.0,0.0
2020-11-17,Ehime,Japan,138.0,6.0,110.0
2020-11-17,Emilia-Romagna,Italy,93285.0,5115.0,30902.0
2020-11-17,England,UK,1211951.0,46301.0,0.0
2020-11-17,Espirito Santo,Brazil,172924.0,4037.0,160108.0
2020-11-17,Extremadura,Spain,26312.0,850.0,2652.0
2020-11-17,Falkland Islands (Malvinas),UK,15.0,0.0,13.0
2020-11-17,Faroe Islands,Denmark,498.0,0.0,495.0
2020-11-17,Flemish Brabant,Belgium,41477.0,0.0,0.0
2020-11-17,Flevoland,Netherlands,8911.0,123.0,0.0
2020-11-17,Florida,US,897323.0,17644.0,0.0
2020-11-17,French Guiana,France,10900.0,70.0,9995.0
2020-11-17,French Polynesia,France,12362.0,61.0,4842.0
2020-11-17,Friesland,Netherlands,7359.0,105.0,0.0
2020-11-17,Friuli Venezia Giulia,Italy,19929.0,556.0,8952.0
2020-11-17,Fujian,Mainland China,461.0,1.0,431.0
2020-11-17,Fukui,Japan,278.0,11.0,247.0
2020-11-17,Fukuoka,Japan,5392.0,104.0,5184.0
2020-11-17,Fukushima,Japan,441.0,6.0,392.0
2020-11-17,Galicia,Spain,44182.0,1101.0,9204.0
2020-11-17,Gansu,Mainland China,181.0,2.0,177.0
2020-11-17,Gavleborg,Sweden,5197.0,172.0,0.0
2020-11-17,Gelderland,Netherlands,44685.0,973.0,0.0
2020-11-17,Georgia,US,430571.0,9008.0,0.0
2020-11-17,Gibraltar,UK,915.0,2.0,775.0
2020-11-17,Gifu,Japan,836.0,13.0,707.0
2020-11-17,Gilgit-Baltistan,Pakistan,4467.0,93.0,4221.0
2020-11-17,Goa,India,46182.0,667.0,44132.0
2020-11-17,Goias,Brazil,269217.0,6071.0,260018.0
2020-11-17,Gotland,Sweden,913.0,7.0,0.0
2020-11-17,Grand Princess,Canada,13.0,0.0,13.0
2020-11-17,Grand Princess,US,103.0,3.0,0.0
2020-11-17,Greenland,Denmark,18.0,0.0,17.0
2020-11-17,Groningen,Netherlands,7275.0,44.0,0.0
2020-11-17,Guadeloupe,France,8225.0,143.0,2242.0
2020-11-17,Guainia,Colombia,1168.0,19.0,1143.0
2020-11-17,Guam,US,6234.0,100.0,0.0
2020-11-17,Guanajuato,Mexico,54609.0,3663.0,0.0
2020-11-17,Guangdong,Mainland China,1972.0,8.0,1930.0
2020-11-17,Guangxi,Mainland China,260.0,2.0,258.0
2020-11-17,Guaviare,Colombia,1724.0,26.0,1643.0
2020-11-17,Guerrero,Mexico,23065.0,2408.0,0.0
2020-11-17,Guizhou,Mainland China,147.0,2.0,145.0
2020-11-17,Gujarat,India,190361.0,3815.0,174088.0
2020-11-17,Gunma,Japan,964.0,20.0,893.0
2020-11-17,Hainan,Mainland China,171.0,6.0,165.0
2020-11-17,Hainaut,Belgium,87039.0,0.0,0.0
2020-11-17,Halland,Sweden,5175.0,97.0,0.0
2020-11-17,Hamburg,Germany,20830.0,315.0,11810.0
2020-11-17,Haryana,India,204477.0,2063.0,183261.0
2020-11-17,Hawaii,US,16905.0,222.0,0.0
2020-11-17,Hebei,Mainland China,373.0,6.0,363.0
2020-11-17,Heilongjiang,Mainland China,949.0,13.0,936.0
2020-11-17,Henan,Mainland China,1288.0,22.0,1260.0
2020-11-17,Hessen,Germany,68070.0,935.0,40706.0
2020-11-17,Hidalgo,Mexico,17329.0,2514.0,0.0
2020-11-17,Himachal Pradesh,India,30740.0,462.0,23506.0
2020-11-17,Hiroshima,Japan,705.0,5.0,658.0
2020-11-17,Hokkaido,Japan,5869.0,130.0,3525.0
2020-11-17,Hong Kong,Hong Kong,5470.0,108.0,5212.0
2020-11-17,Huancavelica,Peru,7497.0,131.0,0.0
2020-11-17,Huanuco,Peru,18534.0,437.0,0.0
2020-11-17,Hubei,Mainland China,68148.0,4512.0,63628.0
2020-11-17,Huila,Colombia,27692.0,846.0,26058.0
2020-11-17,Hunan,Mainland China,1020.0,4.0,1015.0
2020-11-17,Hyogo,Japan,4121.0,73.0,3492.0
2020-11-17,Ibaraki,Japan,1032.0,19.0,799.0
2020-11-17,Ica,Peru,30513.0,1697.0,0.0
2020-11-17,Idaho,US,85125.0,798.0,0.0
2020-11-17,Illinois,US,597849.0,11317.0,0.0
2020-11-17,Indiana,US,262207.0,5025.0,0.0
2020-11-17,Ingushetia Republic,Russia,8473.0,104.0,7016.0
2020-11-17,Inner Mongolia,Mainland China,307.0,1.0,287.0
2020-11-17,Iowa,US,193198.0,2064.0,0.0
2020-11-17,Irkutsk Oblast,Russia,28591.0,613.0,24533.0
2020-11-17,Ishikawa,Japan,830.0,49.0,769.0
2020-11-17,Islamabad,Pakistan,24871.0,263.0,20708.0
2020-11-17,Isle of Man,UK,364.0,25.0,332.0
2020-11-17,Ivano-Frankivsk Oblast,Ukraine,28972.0,529.0,12145.0
2020-11-17,Ivanovo Oblast,Russia,13797.0,210.0,9619.0
2020-11-17,Iwate,Japan,79.0,0.0,29.0
2020-11-17,Jalisco,Mexico,37709.0,4511.0,0.0
2020-11-17,Jammu and Kashmir,India,103581.0,1604.0,96392.0
2020-11-17,Jamtland Harjedalen,Sweden,2097.0,67.0,0.0
2020-11-17,Jewish Autonomous Okrug,Russia,2586.0,47.0,1423.0
2020-11-17,Jharkhand,India,106491.0,931.0,102891.0
2020-11-17,Jiangsu,Mainland China,677.0,0.0,668.0
2020-11-17,Jiangxi,Mainland China,935.0,1.0,934.0
2020-11-17,Jilin,Mainland China,157.0,2.0,155.0
2020-11-17,Jonkoping,Sweden,9503.0,193.0,0.0
2020-11-17,Junin,Peru,24586.0,878.0,0.0
2020-11-17,Kabardino-Balkarian Republic,Russia,11539.0,181.0,8415.0
2020-11-17,Kagawa,Japan,123.0,2.0,101.0
2020-11-17,Kagoshima,Japan,560.0,15.0,512.0
2020-11-17,Kaliningrad Oblast,Russia,9099.0,105.0,5858.0
2020-11-17,Kalmar,Sweden,2103.0,65.0,0.0
2020-11-17,Kalmykia Republic,Russia,10605.0,120.0,8031.0
2020-11-17,Kaluga Oblast,Russia,14168.0,97.0,10787.0
2020-11-17,Kamchatka Krai,Russia,6774.0,70.0,4422.0
2020-11-17,Kanagawa,Japan,10367.0,184.0,9065.0
2020-11-17,Kansas,US,125170.0,1266.0,0.0
2020-11-17,Karachay-Cherkess Republic,Russia,11090.0,34.0,7042.0
2020-11-17,Karelia Republic,Russia,10609.0,73.0,5245.0
2020-11-17,Karnataka,India,864140.0,11557.0,827241.0
2020-11-17,Kemerovo Oblast,Russia,18481.0,319.0,14996.0
2020-11-17,Kentucky,US,142008.0,1697.0,0.0
2020-11-17,Kerala,India,533500.0,1915.0,461394.0
2020-11-17,Khabarovsk Krai,Russia,20485.0,147.0,13111.0
2020-11-17,Khakassia Republic,Russia,9740.0,100.0,6660.0
2020-11-17,Khanty-Mansi Autonomous Okrug,Russia,31652.0,329.0,26464.0
2020-11-17,Kharkiv Oblast,Ukraine,48586.0,649.0,15098.0
2020-11-17,Kherson Oblast,Ukraine,7357.0,149.0,2810.0
2020-11-17,Khmelnytskyi Oblast,Ukraine,23547.0,366.0,12388.0
2020-11-17,Khyber Pakhtunkhwa,Pakistan,42815.0,1318.0,39319.0
2020-11-17,Kiev,Ukraine,52642.0,990.0,19126.0
2020-11-17,Kiev Oblast,Ukraine,25787.0,571.0,10190.0
2020-11-17,Kirov Oblast,Russia,15081.0,185.0,8518.0
2020-11-17,Kirovohrad Oblast,Ukraine,3753.0,125.0,1885.0
2020-11-17,Kochi,Japan,144.0,4.0,140.0
2020-11-17,Komi Republic,Russia,17677.0,289.0,12236.0
2020-11-17,Kostroma Oblast,Russia,9603.0,167.0,5943.0
2020-11-17,Krasnodar Krai,Russia,19869.0,516.0,12655.0
2020-11-17,Krasnoyarsk Krai,Russia,31882.0,858.0,24342.0
2020-11-17,Kronoberg,Sweden,4181.0,136.0,0.0
2020-11-17,Kumamoto,Japan,932.0,10.0,820.0
2020-11-17,Kurgan Oblast,Russia,7367.0,109.0,6622.0
2020-11-17,Kursk Oblast,Russia,13274.0,153.0,9896.0
2020-11-17,Kyoto,Japan,2356.0,34.0,2101.0
2020-11-17,La Guajira,Colombia,11048.0,442.0,10246.0
2020-11-17,La Libertad,Peru,34274.0,2335.0,0.0
2020-11-17,La Rioja,Spain,15381.0,517.0,3107.0
2020-11-17,Ladakh,India,7563.0,94.0,6539.0
2020-11-17,Lakshadweep,India,0.0,0.0,0.0
2020-11-17,Lambayeque,Peru,29827.0,1811.0,0.0
2020-11-17,Lazio,Italy,89219.0,1739.0,16225.0
2020-11-17,Leningrad Oblast,Russia,14288.0,126.0,8602.0
2020-11-17,Liaoning,Mainland China,289.0,2.0,280.0
2020-11-17,Liege,Belgium,87808.0,0.0,0.0
2020-11-17,Liguria,Italy,44427.0,2144.0,25752.0
2020-11-17,Lima,Peru,420813.0,15843.0,0.0
2020-11-17,Limburg,Belgium,22305.0,0.0,0.0
2020-11-17,Limburg,Netherlands,21253.0,842.0,0.0
2020-11-17,Lipetsk Oblast,Russia,9722.0,88.0,7716.0
2020-11-17,Lombardia,Italy,333356.0,19668.0,157121.0
2020-11-17,Loreto,Peru,23439.0,981.0,0.0
2020-11-17,Los Lagos,Chile,18437.0,162.0,16931.0
2020-11-17,Los Rios,Chile,4997.0,44.0,4292.0
2020-11-17,Louisiana,US,207685.0,6156.0,0.0
2020-11-17,Luhansk Oblast,Ukraine,5215.0,129.0,2749.0
2020-11-17,Luxembourg,Belgium,15070.0,0.0,0.0
2020-11-17,Lviv Oblast,Ukraine,37970.0,1081.0,24902.0
2020-11-17,Macau,Macau,46.0,0.0,46.0
2020-11-17,Madhya Pradesh,India,185446.0,3102.0,173284.0
2020-11-17,Madre de Dios,Peru,9063.0,149.0,0.0
2020-11-17,Madrid,Spain,334655.0,11111.0,40736.0
2020-11-17,Magadan Oblast,Russia,5120.0,48.0,4082.0
2020-11-17,Magallanes,Chile,13458.0,168.0,12886.0
2020-11-17,Magdalena,Colombia,18698.0,946.0,17077.0
2020-11-17,Maharashtra,India,1752509.0,46102.0,1623503.0
2020-11-17,Maine,US,9363.0,166.0,0.0
2020-11-17,Manipur,India,22208.0,225.0,19065.0
2020-11-17,Manitoba,Canada,11608.0,179.0,4324.0
2020-11-17,Maranhao,Brazil,189936.0,4195.0,183102.0
2020-11-17,Marche,Italy,23955.0,1130.0,8314.0
2020-11-17,Mari El Republic,Russia,6913.0,79.0,5813.0
2020-11-17,Martinique,France,4732.0,37.0,98.0
2020-11-17,Maryland,US,169805.0,4335.0,0.0
2020-11-17,Massachusetts,US,192964.0,10360.0,0.0
2020-11-17,Mato Grosso,Brazil,152674.0,4001.0,143998.0
2020-11-17,Mato Grosso do Sul,Brazil,88965.0,1697.0,82032.0
2020-11-17,Maule,Chile,20151.0,458.0,19173.0
2020-11-17,Mayotte,France,4943.0,46.0,2964.0
2020-11-17,Mecklenburg-Vorpommern,Germany,4620.0,44.0,3132.0
2020-11-17,Meghalaya,India,10791.0,102.0,9955.0
2020-11-17,Melilla,Spain,3728.0,34.0,125.0
2020-11-17,Meta,Colombia,26097.0,587.0,24587.0
2020-11-17,Metropolitana,Chile,301364.0,10144.0,289275.0
2020-11-17,Mexico,Mexico,103516.0,14836.0,0.0
2020-11-17,Michigan,US,296840.0,8511.0,0.0
2020-11-17,Michoacan,Mexico,26951.0,2180.0,0.0
2020-11-17,Mie,Japan,627.0,6.0,574.0
2020-11-17,Minas Gerais,Brazil,385427.0,9531.0,355252.0
2020-11-17,Minnesota,US,236949.0,2999.0,0.0
2020-11-17,Mississippi,US,135803.0,3581.0,0.0
2020-11-17,Missouri,US,254151.0,3466.0,0.0
2020-11-17,Miyagi,Japan,1028.0,7.0,807.0
2020-11-17,Miyazaki,Japan,375.0,1.0,371.0
2020-11-17,Mizoram,India,3481.0,5.0,2972.0
2020-11-17,Molise,Italy,3268.0,72.0,995.0
